ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureName,MeasureCode,Score,Sample,Stateavg
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,pn-7,82%,119 patients,al_pn-7
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,scip-card-2,81%,54 patients,al_scip-card-2
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,scip-inf-1,92%,253 patients,al_scip-inf-1
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,scip-inf-2,91%,255 patients,al_scip-inf-2
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),scip-inf-3,84%,245 patients,al_scip-inf-3
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,scip-inf-4,empty,0 patients,al_scip-inf-4
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),scip-inf-6,97%,369 patients,al_scip-inf-6
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,scip-vte-1,85%,144 patients,al_scip-vte-1
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,scip-vte-2,79%,142 patients,al_scip-vte-2
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,heart attack patients given aspirin at arrival,ami-1,100%,11 patients,al_ami-1
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,heart attack patients given aspirin at discharge,ami-2,100%,5 patients,al_ami-2
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),ami-3,empty,0 patients,al_ami-3
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,heart attack patients given smoking cessation advice/counseling,ami-4,100%,3 patients,al_ami-4
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,heart attack patients given beta blocker at discharge,ami-5,83%,6 patients,al_ami-5
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,ami-7a,0%,2 patients,al_ami-7a
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,ami-8a,empty,0 patients,al_ami-8a
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart failure,heart failure patients given discharge instructions,hf-1,66%,79 patients,al_hf-1
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,hf-2,96%,94 patients,al_hf-2
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),hf-3,94%,18 patients,al_hf-3
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart failure,heart failure patients given smoking cessation advice/counseling,hf-4,94%,32 patients,al_hf-4
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,pn-2,85%,80 patients,al_pn-2
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,pn-3b,94%,67 patients,al_pn-3b
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,pn-4,87%,39 patients,al_pn-4
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,pn-5c,95%,74 patients,al_pn-5c
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),pn-6,64%,59 patients,al_pn-6
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,pn-7,90%,62 patients,al_pn-7
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,scip-card-2,100%,12 patients,al_scip-card-2
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,scip-inf-1,94%,52 patients,al_scip-inf-1
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,scip-inf-2,96%,52 patients,al_scip-inf-2
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),scip-inf-3,85%,48 patients,al_scip-inf-3
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,scip-inf-4,empty,0 patients,al_scip-inf-4
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),scip-inf-6,100%,94 patients,al_scip-inf-6
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,scip-vte-1,88%,50 patients,al_scip-vte-1
10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,scip-vte-2,68%,50 patients,al_scip-vte-2
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given aspirin at arrival,ami-1,empty,0 patients,al_ami-1
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given aspirin at discharge,ami-2,100%,1 patients,al_ami-2
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),ami-3,empty,0 patients,al_ami-3
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given smoking cessation advice/counseling,ami-4,empty,0 patients,al_ami-4
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given beta blocker at discharge,ami-5,empty,0 patients,al_ami-5
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,ami-7a,empty,0 patients,al_ami-7a
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,ami-8a,empty,0 patients,al_ami-8a
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given discharge instructions,hf-1,83%,35 patients,al_hf-1
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,hf-2,94%,48 patients,al_hf-2
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),hf-3,90%,10 patients,al_hf-3
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given smoking cessation advice/counseling,hf-4,100%,15 patients,al_hf-4
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,pn-2,93%,44 patients,al_pn-2
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,pn-3b,97%,33 patients,al_pn-3b
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,pn-4,100%,20 patients,al_pn-4
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,pn-5c,89%,56 patients,al_pn-5c
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),pn-6,93%,44 patients,al_pn-6
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,pn-7,81%,31 patients,al_pn-7
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,scip-card-2,empty,empty,al_scip-card-2
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,scip-inf-1,0%,2 patients,al_scip-inf-1
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,scip-inf-2,100%,2 patients,al_scip-inf-2
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),scip-inf-3,0%,1 patients,al_scip-inf-3
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,scip-inf-4,empty,0 patients,al_scip-inf-4
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),scip-inf-6,100%,6 patients,al_scip-inf-6
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,scip-vte-1,100%,5 patients,al_scip-vte-1
10022,cherokee medical center,400 northwood dr,empty,empty,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,scip-vte-2,100%,5 patients,al_scip-vte-2
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,heart attack patients given aspirin at arrival,ami-1,100%,134 patients,al_ami-1
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,heart attack patients given aspirin at discharge,ami-2,100%,282 patients,al_ami-2
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),ami-3,100%,53 patients,al_ami-3
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,heart attack patients given smoking cessation advice/counseling,ami-4,100%,119 patients,al_ami-4
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,heart attack patients given beta blocker at discharge,ami-5,100%,254 patients,al_ami-5
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,ami-7a,empty,0 patients,al_ami-7a
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,ami-8a,96%,27 patients,al_ami-8a
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,heart failure patients given discharge instructions,hf-1,100%,257 patients,al_hf-1
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,hf-2,100%,292 patients,al_hf-2
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),hf-3,100%,98 patients,al_hf-3
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,heart failure patients given smoking cessation advice/counseling,hf-4,100%,77 patients,al_hf-4
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,pn-2,94%,99 patients,al_pn-2
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,pn-3b,96%,103 patients,al_pn-3b
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,pn-4,94%,80 patients,al_pn-4
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,pn-5c,95%,101 patients,al_pn-5c
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),pn-6,90%,71 patients,al_pn-6
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,pn-7,92%,87 patients,al_pn-7
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,scip-card-2,97%,89 patients,al_scip-card-2
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,scip-inf-1,97%,412 patients,al_scip-inf-1
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,scip-inf-2,97%,423 patients,al_scip-inf-2
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),scip-inf-3,94%,392 patients,al_scip-inf-3
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,scip-inf-4,95%,125 patients,al_scip-inf-4
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),scip-inf-6,100%,575 patients,al_scip-inf-6
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,scip-vte-1,98%,179 patients,al_scip-vte-1
10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,scip-vte-2,94%,179 patients,al_scip-vte-2
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given aspirin at arrival,ami-1,95%,111 patients,al_ami-1
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given aspirin at discharge,ami-2,92%,165 patients,al_ami-2
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),ami-3,79%,24 patients,al_ami-3
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given smoking cessation advice/counseling,ami-4,97%,65 patients,al_ami-4
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given beta blocker at discharge,ami-5,95%,173 patients,al_ami-5
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,ami-7a,empty,0 patients,al_ami-7a
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,ami-8a,40%,15 patients,al_ami-8a
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given discharge instructions,hf-1,45%,430 patients,al_hf-1
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,hf-2,90%,518 patients,al_hf-2
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),hf-3,85%,146 patients,al_hf-3
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,heart failure patients given smoking cessation advice/counseling,hf-4,99%,93 patients,al_hf-4
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,pn-2,85%,243 patients,al_pn-2
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,pn-3b,95%,230 patients,al_pn-3b
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,pn-4,91%,74 patients,al_pn-4
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,pn-5c,88%,233 patients,al_pn-5c
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),pn-6,82%,97 patients,al_pn-6
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,pn-7,82%,184 patients,al_pn-7
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,scip-card-2,67%,180 patients,al_scip-card-2
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,scip-inf-1,78%,844 patients,al_scip-inf-1
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,scip-inf-2,98%,827 patients,al_scip-inf-2
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),scip-inf-3,83%,817 patients,al_scip-inf-3
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,scip-inf-4,72%,270 patients,al_scip-inf-4
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),scip-inf-6,97%,1062 patients,al_scip-inf-6
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,scip-vte-1,92%,263 patients,al_scip-vte-1
10024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,scip-vte-2,87%,259 patients,al_scip-vte-2
10025,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,heart attack patients given aspirin at arrival,ami-1,92%,24 patients,al_ami-1
