src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
boston,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
businesstravellogue,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,5:05 p.m.
flightaware,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
flights,0,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
flights,0,12:15 p.m.,12:41 p.m.,0,2:46 p.m.
flightstats,0,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
flightviйew,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
flylouisville,0,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
flytecomm,0,1:33 p.m.,1:31 p.m.,4:31 p.m.,2:46 p.m.
myrateplan,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,8:06 a.m.
gofox,0,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
helloflight,0,12:15 p.m.,12:41 p.m.,2:45 p.m.,5:05 p.m.
ifly,0,12:15 p.m.,12:41 p.m.,0,2:46 p.m.
myrateplan,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,2:46 p.m.
orbitz,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:50 p.m.
ord,0,12:15 p.m.,12:41 p.m.,2:45 p.m.,8:06 a.m.
panynj,0,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
quicktrip,CLS-DRO-6573-AA,12:15 p.m.,12:41 p.m.,0,2:46 p.m.
travelocity,0,12:15 p.m.,12:41 p.m.,0,10:36 a.m.
usatoday,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
weather,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
world-flight-tracker,CW-3756-OTD-VLS,12:15 p.m.,12:41 p.m.,0,2:46 p.m.
wunderground,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:46 p.m.
aw,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
airtravelcenter,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
akoehiautcit,0,4:00 p.m.,4:12 p.m.,0,6:15 p.m.
boston,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
businesstravellogue,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightarrival,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightaware,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flights,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightstats,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,9:45 a.m.
flightview,0,4:00 p.m.,4:12 p.m.,0,6:15 p.m.
flightwise,0,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
?,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flytecomm,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
foxbusiness,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
gofox,AE-3786-LZH-ORE,4:00 p.i.,4:12 p.m.,6:40 p.m.,6:15 p.m.
helloflight,0,4:00 p.m.,4:12 p.m.,0,6:15 p.m.
ifly,EZ-3786-NAI-LRA,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
myrateplan,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
mytripandmore,0,4:00 p.m.,4:12 p.m.,0,6:15 p.m.
orbitz,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
nan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
panynj,AA-3786-LAM-OGD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
wikckytik,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
travelocity,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
usatoday,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
weather,EA-3786-IAH-JRD,nan,4:12 p.m.,6:40 p.m.,6:15 p.m.
world-flight-tracker,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightstats,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightaware,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,8:06 a.m.
airtravelcenter,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
allegiantair,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
boston,DRO-LHP-4083-AA,2:35 p.m.,20010101,0,3:43 p.m.
businesstravellogue,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
flightaware,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
flightexplorer,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
flights,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
flightstats,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
flightview,0,2:35 p.m.,2:44 p.m.,0,3:43 p.m.
flylouisville,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
nan,0,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
foxbusiness,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
gofox,0,2:35 p.m.,2:44 p.m.,0,nan
helloflight,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
ifly,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
myrateplan,0,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
orbitz,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
dro,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
?,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,8:06 a.m.
phl,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
quicktrip,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
travelocity,AA-38Ρ04-PHL-ORD,2:35 p.m.,ȭ2:44 p.m.,4:05 p.m.,3:43 p.m.
usatoday,0,2:35 p.m.,2:44 p.m.,0,3:43 p.m.
flightview,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
world-flight-tracker,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
wunderground,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,8:06 a.m.
aa,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
airtravelcenter,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
alleӭgiantair,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,3:21 p.m.
boston,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
businesstravellogue,0,6:00 a.m.,6:10 a.m.,0,11:06 a.m.
flightarrival,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,3:21 p.m.
flightaware,0,12:15 p.m.,12:41 p.m.,.m.p 54:2,2:50 p.m.
flightexplorer,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
flights,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
flightstats,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,8:06 a.m.
?,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
flightwise,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,8:06 a.m.
airtravelcenter,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
flytecomm,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
foxbusiness,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
gofox,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
helloflight,0,6:00 a.m.,6:10 a.m.,0,11:06 a.m.
ifly,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
myrateplan,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
helloflight,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,8:06 a.m.
mytripandmore,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,7:10 p.m.
quicktrip,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
flightaware,0,6:00 a.m.,6:10 a.m.,0,6:19 a.m.
usatoday,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
weather,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
world-flight-tracker,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
?,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
ce,0,9:00 p.m.,9:00 p.m.,12:15 a.m.,7:36 p.m.
airtravelcenter,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
allegiantair,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,12:15 a.m.
boston,0,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
businesstravellogue,0,9:00 p.m.,9:00 p.m.,0,12:15 a.m.
den,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
flightaware,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
flightexplorer,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
flights,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
flightstats,0,9:00 p.m.,9:00 p.m.,12:15 a.m.,8:06 a.m.
flightview,0,9:00 p.m.,9:00 p.m.,0,12:15 a.m.
flylouisville,0,9:00 p.m.,9:00 p.m.,12:15 a.m.,8:06 a.m.
flytecomm,0,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
foxbusiness,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,2:46 p.m.
?,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
helloflight,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,8:06 a.m.
ifly,0,9:00 p.m.,9:00 p.m.,20010101,12:21 a.m.
myrateplan,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
gofox,0,9:00 p.m.,9:00 p.m.,0,12:15 a.m.
orbitz,0,9:00 p.m.,9:00 p.m.,12:15 a.m.,9:45 a.m.
panynj,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
quicktrip,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
travelocity,0,9:00 p.m.,9:00 p.m.,0,7:10 p.m.
allegiantair,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
world-flight-tracker,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
wunderground,0,9:00 p.m.,9:00 p.m.,0,12:15 a.m.
ca,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
airtravelcenter,0,6:00 a.m.,6:56 a.m.,0,7:51 a.m.
allegiantair,0,6:00 a.m.,6:56 a.m.,0,7:51 a.m.
boston,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
businesstravellogue,0,6:00 a.m.,6:56 a.m.,0,7:51 a.m.
flightawҎare,0,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
?,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,8:06 a.m.
flights,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
flightstats,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
flightview,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
flightwise,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,8:06 a.m.
flylouisville,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
flytecomm,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
foxbusiness,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
gofox,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
helloflight,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
ifly,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
myrateplan,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
mytripandmore,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,8:06 a.m.
nan,0,6:00 a.m.,5:08 p.m.,8:05 p.m.,11:06 a.m.
?,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,5:05 p.m.
panynj,AA-3842-LDL-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
quicktrip,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:10 p.m.
travelocity,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,3:21 p.m.
weather,0,6:00 a.m.,6:56 a.m.,0,7:51 a.m.
world-flight-tracker,0,6:00 a.m.,6:56 a.m.,0,7:51 a.m.
wunderground,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
aa,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
airtravelcenter,0,7:10 a.m.,7:16 a.m.,0,nan
allegiantair,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
boston,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
noxikrssvratellkhis,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
fliginasrktxl,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,9:32 a.m.
nan,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
flightexplorer,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
flights,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
flightstats,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
flightview,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,3:31 p.m.
жflightwise,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
flylouisville,0,7:10 a.m.,7:16 a.m.,0,9:32 a.m.
flytecomm,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
foxbusiness,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
gofox,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
helloflight,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
myrateplan,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,9:32 a.m.
orbitz,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
ord,0,7:10 a.m.,7:16 a.m.,0,9:32 a.m.
panynj,0,7:10 a.m.,7:16 a.m.,0,9:32 a.m.
quicktrip,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
travelocity,0,7:10 a.m.,7:16 a.m.,0,9:32 a.m.
usatoday,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
weather,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
nan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
wunderground,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,9:32 a.m.
nan,0,7:05 a.m.,8:04 a.m.,20010101,8:06 a.m.
airtravelcenter,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
allegiantair,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
boston,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
eugollevartssenisub,AA-3979-VTH-ORD,7:30 a.m.,8:04 a.m.,20010101,8:06 a.m.
flightaware,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
flightexplorer,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
nan,AA-Ϊ3979-CVG-ORD,nan,8:04 a.m.,8:00 a.m.,8:06 a.m.
flightstats,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
flighйtview,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
flylouisville,0,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
flytecomm,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
foxbusiness,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
yiyob,0,7:30 a.m.,8:04 a.m.,0,Alabama
heҒlloflight,0,7:30 a.m.,8:04 a.m.,0,7:10 p.m.
ifly,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
myrateplan,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
mytripandmore,0,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
orbitz,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
ord,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
panynj,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
quicktrip,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
travelocity,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
weather,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
world-flight-tracker,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
wunderground,0,7:30 a.m.,8:04 a.m.,0,7:10 p.m.
aa,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
airteavejcqitev,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
allegiantair,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
boston,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
businesstravellogue,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
dfw,0,10:40 a.m.,11:01 a.m.,0,9:52 p.m.
flightarrival,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
flightaware,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
flights,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,8:06 a.m.
flightstats,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
travelocity,AC-400-CYD-JGI,10:40 a.m.,11:01 a.m.,0,10:27 a.m.
flylouisville,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
flytecomm,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,5:11 a.m.
foxbusiness,0,10:40 a.m.,11:01 a.m.,0,3:04 p.m.
gofox,AC-400-DVF-JFH,10:40 a.m.,11:01 a.ɇm.,2:59 p.m.,3:04 p.m.
helloflight,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
nan,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,10:47 a.m.
?,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
panynj,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
qmmgnjrki,͙AA-400-DFW-JFK,Some college,11:01 a.m.,2:59 p.m.,3:04 p.m.
travelocity,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
usatoday,0,10:40 a.m.,11:01 a.m.,0,3:04 p.m.
weather,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
wunderground,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
aa,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
airtravelcenter,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:40 a.m.
allegiantair,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,1:14 p.m.
boston,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,8:06 a.m.
businesstravellogue,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,8:06 a.m.
weather,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
flightaware,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
fjyggtqqklotsr,0,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
flights,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
flightstats,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
flightview,0,6:45 a.m.,6:57 a.m.,0,7:40 a.m.
npyjjmivvulnr,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
flytecomm,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
foxbusiness,0,6:45 a.m.,6:57 a.m.,0,7:40 a.m.
gofox,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
helloflight,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
mxl,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
myrateplan,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
mytripandmore,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
orbitz,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:40 a.m.
flightarrival,0,6:45 a.m.,9:00 p.m.,7:45 a.m.,5:05 p.m.
quicktrip,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
travelocity,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
usatoͪday,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
weather,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
world-flight-tracker,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
wunderground,OCM-AIM-404-AA,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
aa,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
airtravelcenter,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
allegiantair,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
boston,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
businesstravellogue,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
?,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
fkitytstefa,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
flightview,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
flylouisville,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
flytecomm,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
foxbusiness,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
gofox,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
helloflight,0,8:35 a.m.,8:56 a.m.,0,10:16 a.m.
ifly,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
myrateplan,0,8:35 a.m.,8:56 a.m.,0,10:16 a.m.
mytri֋pandmore,0,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
orbitz,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,1:43 p.m.
airtravelcenter,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
panynj,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
quicktrip,0,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
travelocity,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
weather,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
aa,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
airtravelcenter,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
allegiantair,0,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
boston,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
?,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
flightarrival,0,10:40 a.m.,10:54 a.m.,0,12:50 p.m.
flightaware,CA-4198-MRS-COS,10:40 a.m.,8:23 p.m.,12:55 p.m.,12:50 p.m.
flightexplorer,0,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
flights,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
flightstats,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
allegiantair,0,10:40 a.m.,10:54 a.m.,12:55 p.m.,7:17 a.m.
flylouisville,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
flytecomm,0,10:40 a.m.,10:54 a.m.,0,12:50 p.m.
