Attribute,Index,Dirty Value
sched_dep_time,1907,06:00 am
sched_dep_time,1908,07:10 am
sched_dep_time,1909,04:55 pm
sched_dep_time,1910,07:25 am
sched_dep_time,1911,03:50 pm
sched_dep_time,1912,04:16 pm
sched_dep_time,1913,08:00 pm
sched_dep_time,1914,10:25 am
sched_dep_time,1915,07:05 am
sched_dep_time,1916,10:40 am
sched_dep_time,1917,01:33 pm
sched_dep_time,1918,01:29 pm
sched_dep_time,1919,11:55 pm
sched_dep_time,1920,04:25 pm
sched_dep_time,1921,09:00 pm
sched_dep_time,1922,08:25 pm
sched_dep_time,1923,02:55 pm
sched_dep_time,1924,06:59 am
sched_dep_time,1925,08:35 am
sched_dep_time,1926,02:30 pm
sched_dep_time,1927,08:29 am
sched_dep_time,1928,02:53 pm
sched_dep_time,1929,11:08 pm
sched_dep_time,1930,05:30 pm
sched_dep_time,1931,11:15 am
sched_dep_time,1932,08:20 pm
sched_dep_time,1933,02:55 pm
sched_dep_time,1934,02:30 pm
sched_dep_time,1935,02:35 pm
sched_dep_time,1936,02:55 pm
sched_dep_time,1937,07:15 am
sched_dep_time,1938,12:10 pm
sched_dep_time,1939,01:05 pm
sched_dep_time,1940,07:53 am
sched_dep_time,1941,08:35 am
sched_dep_time,1942,03:05 pm
sched_dep_time,1943,04:00 pm
sched_dep_time,1944,07:10 am
sched_dep_time,1945,02:55 pm
sched_dep_time,1946,11:55 am
sched_dep_time,1947,10:40 am
sched_dep_time,1948,04:00 pm
sched_dep_time,1949,06:00 am
sched_dep_time,1950,07:10 am
sched_dep_time,1951,07:10 am
sched_dep_time,1953,06:40 am
sched_dep_time,1954,08:00 am
sched_dep_time,1956,07:45 pm
sched_dep_time,1957,12:00 pm
sched_dep_time,1958,03:27 pm
sched_dep_time,1961,11:25 pm
sched_dep_time,1964,04:00 pm
sched_dep_time,1967,09:05 am
sched_dep_time,1969,07:00 am
sched_dep_time,1970,04:15 pm
sched_dep_time,1975,11:50 am
sched_dep_time,1977,06:00 am
sched_dep_time,1978,11:05 am
sched_dep_time,1981,10:15 am
sched_dep_time,1982,01:00 pm
sched_dep_time,1986,02:30 pm
sched_dep_time,1987,12:00 pm
sched_dep_time,1990,10:40 am
sched_dep_time,1993,07:15 am
sched_dep_time,1994,06:30 pm
sched_dep_time,1995,06:45 pm
sched_dep_time,1996,07:15 pm
sched_dep_time,1998,09:15 am
sched_dep_time,1999,06:00 am
sched_dep_time,2000,07:10 am
sched_dep_time,2002,03:50 pm
sched_dep_time,2004,08:00 pm
sched_dep_time,2007,10:40 am
sched_dep_time,2008,01:33 pm
sched_dep_time,2009,12:15 pm
sched_dep_time,2011,11:55 pm
sched_dep_time,2012,04:25 pm
sched_dep_time,2013,09:00 pm
sched_dep_time,2014,08:25 pm
sched_dep_time,2015,06:59 am
sched_dep_time,2016,08:35 am
sched_dep_time,2018,01:30 pm
sched_dep_time,2021,11:08 pm
sched_dep_time,2022,05:30 pm
sched_dep_time,2029,02:35 pm
sched_dep_time,2030,02:55 pm
sched_dep_time,2031,07:15 am
sched_dep_time,2032,12:10 pm
sched_dep_time,2033,07:55 am
sched_dep_time,2035,01:05 pm
sched_dep_time,2037,03:05 pm
sched_dep_time,2038,07:30 am
sched_dep_time,2040,04:00 pm
sched_dep_time,2041,11:35 am
sched_dep_time,2042,07:25 am
sched_dep_time,2044,11:55 am
sched_dep_time,2045,10:40 am
sched_dep_time,2046,06:45 am
sched_dep_time,2047,04:00 pm
sched_dep_time,2048,06:00 am
sched_dep_time,2049,07:10 am
sched_dep_time,2050,07:10 am
sched_dep_time,2051,07:10 am
sched_dep_time,2053,06:40 am
sched_dep_time,2054,08:00 am
sched_dep_time,2056,07:45 pm
sched_dep_time,2057,12:00 pm
sched_dep_time,2058,03:27 pm
sched_dep_time,2061,11:25 pm
sched_dep_time,2064,04:00 pm
sched_dep_time,2067,09:05 am
sched_dep_time,2069,07:00 am
sched_dep_time,2070,04:15 pm
sched_dep_time,2075,11:50 am
sched_dep_time,2077,06:00 am
sched_dep_time,2078,11:05 am
sched_dep_time,2081,10:15 am
sched_dep_time,2082,01:00 pm
sched_dep_time,2086,02:30 pm
sched_dep_time,2087,12:00 pm
sched_dep_time,2090,10:40 am
sched_dep_time,2093,07:15 am
sched_dep_time,2094,06:30 pm
sched_dep_time,2095,06:45 pm
sched_dep_time,2096,07:15 pm
sched_dep_time,2098,09:15 am
sched_dep_time,2099,06:00 am
sched_dep_time,2100,07:10 am
sched_dep_time,2102,03:50 pm
sched_dep_time,2104,08:00 pm
sched_dep_time,2108,01:33 pm
sched_dep_time,2109,12:15 pm
sched_dep_time,2111,11:55 pm
sched_dep_time,2112,04:25 pm
sched_dep_time,2113,09:00 pm
sched_dep_time,2114,08:25 pm
sched_dep_time,2115,06:59 am
sched_dep_time,2116,08:35 am
sched_dep_time,2118,01:30 pm
sched_dep_time,2121,11:08 pm
sched_dep_time,2122,05:30 pm
sched_dep_time,2129,02:35 pm
sched_dep_time,2130,02:55 pm
sched_dep_time,2131,07:15 am
sched_dep_time,2132,12:10 pm
sched_dep_time,2133,07:55 am
sched_dep_time,2135,01:05 pm
sched_dep_time,2137,03:05 pm
sched_dep_time,2138,07:30 am
sched_dep_time,2140,04:00 pm
sched_dep_time,2141,11:35 am
sched_dep_time,2142,07:25 am
sched_dep_time,2144,11:55 am
sched_dep_time,2145,10:40 am
sched_dep_time,2146,06:45 am
sched_dep_time,2147,04:00 pm
sched_dep_time,2148,06:00 am
sched_dep_time,2149,07:10 am
sched_dep_time,2150,07:10 am
sched_dep_time,2151,11:25 am
sched_dep_time,2154,04:16 pm
sched_dep_time,2156,07:10 am
sched_dep_time,2158,06:40 am
sched_dep_time,2159,08:00 am
sched_dep_time,2161,07:45 pm
sched_dep_time,2162,12:00 pm
sched_dep_time,2163,03:27 pm
sched_dep_time,2166,11:25 pm
sched_dep_time,2169,04:00 pm
sched_dep_time,2172,09:05 am
sched_dep_time,2174,07:00 am
sched_dep_time,2175,04:15 pm
sched_dep_time,2180,11:50 am
sched_dep_time,2182,06:00 am
sched_dep_time,2183,11:05 am
sched_dep_time,2186,10:15 am
sched_dep_time,2187,01:00 pm
sched_dep_time,2191,02:30 pm
sched_dep_time,2192,12:00 pm
sched_dep_time,2195,10:40 am
sched_dep_time,2198,07:15 am
sched_dep_time,2199,06:30 pm
sched_dep_time,2200,06:45 pm
sched_dep_time,2201,07:15 pm
sched_dep_time,2203,09:15 am
sched_dep_time,2204,06:00 am
sched_dep_time,2205,07:10 am
sched_dep_time,2207,03:50 pm
sched_dep_time,2209,08:00 pm
sched_dep_time,2212,10:40 am
sched_dep_time,2213,01:33 pm
sched_dep_time,2214,12:15 pm
sched_dep_time,2216,11:55 pm
sched_dep_time,2217,04:25 pm
sched_dep_time,2218,09:00 pm
sched_dep_time,2219,08:25 pm
sched_dep_time,2220,06:59 am
sched_dep_time,2221,08:35 am
sched_dep_time,2223,01:30 pm
sched_dep_time,2226,11:08 pm
sched_dep_time,2227,05:30 pm
sched_dep_time,2234,02:35 pm
sched_dep_time,2235,02:55 pm
sched_dep_time,2236,07:15 am
sched_dep_time,2237,12:10 pm
sched_dep_time,2238,07:55 am
sched_dep_time,2240,01:05 pm
sched_dep_time,2242,03:05 pm
sched_dep_time,2243,07:30 am
sched_dep_time,2245,04:00 pm
sched_dep_time,2246,11:35 am
sched_dep_time,2247,07:25 am
sched_dep_time,2249,11:55 am
sched_dep_time,2250,10:40 am
sched_dep_time,2251,06:45 am
sched_dep_time,2252,04:00 pm
sched_dep_time,2253,06:00 am
sched_dep_time,2254,07:10 am
sched_dep_time,2255,07:10 am
sched_dep_time,2256,07:10 am
sched_dep_time,2257,06:40 am
sched_dep_time,2258,07:00 pm
sched_dep_time,2259,08:41 am
sched_dep_time,2260,07:45 pm
sched_dep_time,2261,11:25 pm
sched_dep_time,2262,04:00 pm
sched_dep_time,2263,07:35 am
sched_dep_time,2264,07:00 am
sched_dep_time,2265,04:15 pm
sched_dep_time,2266,09:05 am
sched_dep_time,2267,11:50 am
sched_dep_time,2268,11:40 am
sched_dep_time,2269,06:00 am
sched_dep_time,2270,11:05 am
sched_dep_time,2271,07:55 am
sched_dep_time,2272,10:15 am
sched_dep_time,2273,07:30 am
sched_dep_time,2274,01:00 pm
sched_dep_time,2275,06:45 am
sched_dep_time,2276,12:15 pm
sched_dep_time,2277,12:30 pm
sched_dep_time,2278,02:30 pm
sched_dep_time,2279,12:00 pm
sched_dep_time,2280,05:25 pm
sched_dep_time,2281,07:25 am
sched_dep_time,2282,07:27 pm
sched_dep_time,2283,11:35 am
sched_dep_time,2284,10:40 am
sched_dep_time,2285,03:35 pm
sched_dep_time,2286,07:15 am
sched_dep_time,2287,06:30 pm
sched_dep_time,2288,06:45 pm
sched_dep_time,2289,12:00 pm
sched_dep_time,2290,07:15 pm
sched_dep_time,2291,09:15 am
sched_dep_time,2292,06:00 am
sched_dep_time,2293,07:10 am
sched_dep_time,2294,04:55 pm
sched_dep_time,2295,03:50 pm
sched_dep_time,2296,08:00 pm
sched_dep_time,2297,10:40 am
sched_dep_time,2298,01:33 pm
sched_dep_time,2299,01:29 pm
sched_dep_time,2300,04:25 pm
sched_dep_time,2301,09:00 pm
sched_dep_time,2302,08:25 pm
sched_dep_time,2303,06:59 am
sched_dep_time,2304,08:35 am
sched_dep_time,2305,01:30 pm
sched_dep_time,2306,11:08 pm
sched_dep_time,2307,05:30 pm
sched_dep_time,2308,08:20 pm
sched_dep_time,2309,02:35 pm
sched_dep_time,2310,02:55 pm
sched_dep_time,2311,07:15 am
sched_dep_time,2312,12:10 pm
sched_dep_time,2313,01:05 pm
sched_dep_time,2314,03:05 pm
sched_dep_time,2315,04:00 pm
sched_dep_time,2316,07:10 am
sched_dep_time,2317,11:55 am
sched_dep_time,2318,10:40 am
sched_dep_time,2319,04:00 pm
sched_dep_time,2320,06:00 am
sched_dep_time,2321,07:10 am
sched_dep_time,2322,07:10 am
sched_dep_time,2323,06:40 am
sched_dep_time,2324,08:00 am
sched_dep_time,2325,07:45 pm
sched_dep_time,2326,06:30 pm
sched_dep_time,2327,07:15 pm
sched_dep_time,2328,03:27 pm
sched_dep_time,2329,11:25 pm
sched_dep_time,2330,04:00 pm
sched_dep_time,2331,07:00 am
sched_dep_time,2332,04:15 pm
sched_dep_time,2333,09:05 am
sched_dep_time,2334,11:50 am
sched_dep_time,2335,06:00 am
sched_dep_time,2336,11:05 am
sched_dep_time,2337,07:55 am
sched_dep_time,2338,10:15 am
sched_dep_time,2339,07:30 am
sched_dep_time,2340,01:00 pm
sched_dep_time,2341,06:45 am
sched_dep_time,2342,12:15 pm
sched_dep_time,2343,12:00 pm
sched_dep_time,2344,07:25 am
sched_dep_time,2345,11:35 am
sched_dep_time,2346,10:40 am
sched_dep_time,2347,07:15 am
sched_dep_time,2348,06:45 pm
sched_dep_time,2349,12:00 pm
sched_dep_time,2350,09:15 am
sched_dep_time,2351,06:00 am
sched_dep_time,2352,07:10 am
sched_dep_time,2353,03:50 pm
sched_dep_time,2354,08:00 pm
sched_dep_time,2355,01:33 pm
sched_dep_time,2356,11:55 pm
sched_dep_time,2357,04:25 pm
sched_dep_time,2358,09:00 pm
sched_dep_time,2359,08:25 pm
sched_dep_time,2360,06:59 am
sched_dep_time,2361,08:35 am
sched_dep_time,2362,02:30 pm
sched_dep_time,2363,01:30 pm
sched_dep_time,2364,02:35 pm
sched_dep_time,2365,02:55 pm
sched_dep_time,2366,07:15 am
sched_dep_time,2367,12:10 pm
sched_dep_time,2368,01:05 pm
sched_dep_time,2369,03:05 pm
sched_dep_time,2370,04:00 pm
sched_dep_time,2371,07:10 am
sched_dep_time,2372,11:55 am
sched_dep_time,2373,10:40 am
sched_dep_time,2374,04:00 pm
sched_dep_time,2375,06:00 am
sched_dep_time,2376,07:10 am
act_dep_time,1,07:16 am
act_dep_time,2,07:58 pm
act_dep_time,4,06:54 am
act_dep_time,5,12:41 pm
act_dep_time,7,07:25 am
act_dep_time,8,04:29 pm
act_dep_time,9,12:12 pm
act_dep_time,10,06:08 am
act_dep_time,11,10:55 am
act_dep_time,12,08:04 am
act_dep_time,13,10:18 am
act_dep_time,14,08:04 am
act_dep_time,15,02:04 pm
act_dep_time,16,10:10 am
act_dep_time,17,12:13 pm
act_dep_time,18,07:39 am
act_dep_time,19,06:57 am
act_dep_time,20,11:52 am
act_dep_time,21,11:05 am
act_dep_time,22,03:36 pm
act_dep_time,23,07:21 am
act_dep_time,24,06:55 pm
act_dep_time,25,12:11 pm
act_dep_time,26,06:56 am
act_dep_time,27,07:30 am
act_dep_time,28,05:08 pm
act_dep_time,29,08:23 pm
act_dep_time,30,11:01 am
act_dep_time,31,10:54 am
act_dep_time,35,07:22 am
act_dep_time,36,08:51 am
act_dep_time,38,08:39 pm
act_dep_time,39,02:44 pm
act_dep_time,40,03:27 pm
act_dep_time,41,07:22 am
act_dep_time,42,12:10 pm
act_dep_time,43,01:19 pm
act_dep_time,44,08:56 am
act_dep_time,45,03:36 pm
act_dep_time,46,11:40 am
act_dep_time,47,04:12 pm
act_dep_time,48,07:31 am
act_dep_time,49,06:10 am
act_dep_time,50,07:39 am
act_dep_time,51,07:16 am
act_dep_time,53,06:54 am
act_dep_time,54,08:48 am
act_dep_time,55,09:00 am
act_dep_time,56,07:59 pm
act_dep_time,57,03:50 pm
act_dep_time,59,11:41 am
act_dep_time,60,10:53 am
act_dep_time,61,11:29 pm
act_dep_time,62,06:10 am
act_dep_time,64,04:10 pm
act_dep_time,67,10:11 am
act_dep_time,68,08:26 am
act_dep_time,69,07:25 am
act_dep_time,70,04:29 pm
act_dep_time,71,10:54 am
act_dep_time,74,03:04 pm
act_dep_time,75,12:13 pm
act_dep_time,77,06:09 am
act_dep_time,78,11:45 am
act_dep_time,81,10:19 am
act_dep_time,82,02:03 pm
act_dep_time,83,08:07 am
act_dep_time,84,12:56 pm
act_dep_time,85,12:14 pm
act_dep_time,86,02:43 pm
act_dep_time,87,12:07 pm
act_dep_time,90,11:06 am
act_dep_time,91,01:43 pm
act_dep_time,93,07:22 am
act_dep_time,94,06:47 pm
act_dep_time,95,06:56 pm
act_dep_time,96,12:12 pm
act_dep_time,98,02:04 pm
act_dep_time,100,06:57 am
act_dep_time,101,07:31 am
act_dep_time,102,05:09 pm
act_dep_time,103,07:39 am
act_dep_time,104,04:44 pm
act_dep_time,105,04:37 pm
act_dep_time,106,08:23 pm
act_dep_time,108,07:30 am
act_dep_time,109,11:02 am
act_dep_time,110,01:48 pm
act_dep_time,111,12:42 pm
act_dep_time,113,12:11 am
act_dep_time,114,04:28 pm
act_dep_time,115,09:06 pm
act_dep_time,116,08:29 pm
act_dep_time,117,07:23 am
act_dep_time,118,08:52 am
act_dep_time,119,08:37 am
act_dep_time,120,01:41 pm
act_dep_time,122,07:41 am
act_dep_time,124,05:38 pm
act_dep_time,125,1:50 pm (+8:00)
act_dep_time,126,11:47 am
act_dep_time,127,08:40 pm
act_dep_time,128,03:04 pm
act_dep_time,131,02:44 pm
act_dep_time,132,03:28 pm
act_dep_time,133,07:22 am
act_dep_time,134,12:11 pm
act_dep_time,135,08:04 am
act_dep_time,137,01:20 pm
act_dep_time,138,08:55 am
act_dep_time,139,03:38 pm
act_dep_time,140,08:04 am
act_dep_time,141,04:12 pm
act_dep_time,142,11:52 am
act_dep_time,144,11:55 am
act_dep_time,145,10:55 am
act_dep_time,146,06:58 am
act_dep_time,148,06:11 am
act_dep_time,149,07:40 am
act_dep_time,150,07:32 am
act_dep_time,151,07:16 am
act_dep_time,152,07:42 pm
act_dep_time,153,06:54 am
act_dep_time,154,08:49 am
act_dep_time,155,09:01 am
act_dep_time,156,07:59 pm
act_dep_time,157,12:12 pm
act_dep_time,158,03:50 pm
act_dep_time,159,12:37 pm
act_dep_time,160,10:53 am
act_dep_time,161,not available
act_dep_time,162,06:10 am
act_dep_time,163,12:58 am
act_dep_time,164,04:10 pm
act_dep_time,165,07:56 am
act_dep_time,166,10:35 am
act_dep_time,167,10:11 am
act_dep_time,168,08:26 am
act_dep_time,169,07:25 am
act_dep_time,170,04:30 pm
act_dep_time,171,10:55 am
act_dep_time,172,02:59 pm
act_dep_time,173,08:18 am
act_dep_time,174,03:04 pm
act_dep_time,175,12:13 pm
act_dep_time,176,12:06 pm
act_dep_time,177,06:09 am
act_dep_time,178,11:45 am
act_dep_time,179,06:17 am
act_dep_time,180,09:01 am
act_dep_time,181,10:19 am
act_dep_time,182,02:04 pm
act_dep_time,183,08:07 am
act_dep_time,184,12:56 pm
act_dep_time,185,12:14 pm
act_dep_time,186,02:43 pm
act_dep_time,187,12:08 pm
act_dep_time,188,05:38 pm
act_dep_time,189,08:36 pm
act_dep_time,190,11:06 am
act_dep_time,192,03:36 pm
act_dep_time,193,07:22 am
act_dep_time,194,not available
act_dep_time,195,06:56 pm
act_dep_time,196,not available
act_dep_time,197,02:38 pm
act_dep_time,198,09:58 am
act_dep_time,199,06:57 am
act_dep_time,200,07:31 am
act_dep_time,201,05:09 pm
act_dep_time,202,04:46 pm
act_dep_time,203,04:37 pm
act_dep_time,204,08:23 pm
act_dep_time,205,10:37 am
act_dep_time,206,07:31 am
act_dep_time,207,11:02 am
act_dep_time,208,01:48 pm
act_dep_time,209,12:42 pm
act_dep_time,210,02:01 pm
act_dep_time,212,not available
act_dep_time,213,not available
act_dep_time,214,not available
act_dep_time,215,07:23 am
act_dep_time,216,08:52 am
act_dep_time,217,08:37 am
act_dep_time,218,not available
act_dep_time,219,03:17 pm
act_dep_time,220,07:41 am
act_dep_time,223,12:45 am
act_dep_time,224,11:47 am
act_dep_time,225,08:40 pm
act_dep_time,226,03:04 pm
act_dep_time,227,02:59 pm
act_dep_time,228,09:43 am
act_dep_time,229,02:44 pm
act_dep_time,230,03:28 pm
act_dep_time,231,07:23 am
act_dep_time,232,12:11 pm
act_dep_time,233,08:05 am
act_dep_time,234,09:05 am
act_dep_time,235,01:20 pm
act_dep_time,236,08:56 am
act_dep_time,237,03:38 pm
act_dep_time,238,08:04 am
act_dep_time,239,11:41 am
act_dep_time,240,04:12 pm
act_dep_time,241,11:52 am
act_dep_time,242,07:40 am
act_dep_time,243,04:02 pm
act_dep_time,244,11:55 am
act_dep_time,245,10:55 am
act_dep_time,246,06:58 am
act_dep_time,247,04:15 pm
act_dep_time,248,06:11 am
act_dep_time,249,07:40 am
act_dep_time,250,07:32 am
act_dep_time,252,06:54 am
act_dep_time,253,08:49 am
act_dep_time,256,06:56 pm
act_dep_time,261,11:58 pm
act_dep_time,271,06:09 am
act_dep_time,276,10:19 am
act_dep_time,278,02:04 pm
act_dep_time,280,10:11 am
act_dep_time,283,07:40 am
act_dep_time,284,11:52 am
act_dep_time,285,11:06 am
act_dep_time,286,07:22 am
act_dep_time,289,12:12 pm
act_dep_time,294,07:31 am
act_dep_time,300,11:02 am
act_dep_time,302,12:11 am
act_dep_time,303,04:30 pm
act_dep_time,305,08:44 pm
act_dep_time,306,07:23 am
act_dep_time,307,08:52 am
act_dep_time,320,07:23 am
act_dep_time,325,01:20 pm
act_dep_time,326,08:07 am
act_dep_time,333,06:58 am
act_dep_time,336,07:40 am
act_dep_time,338,07:16 am
act_dep_time,340,06:54 am
act_dep_time,341,08:48 am
act_dep_time,342,09:00 am
act_dep_time,343,07:59 pm
act_dep_time,344,03:50 pm
act_dep_time,346,11:41 am
act_dep_time,347,10:53 am
act_dep_time,348,11:29 pm
act_dep_time,349,06:10 am
act_dep_time,351,04:10 pm
act_dep_time,354,10:11 am
act_dep_time,355,08:26 am
act_dep_time,356,07:25 am
act_dep_time,357,04:29 pm
act_dep_time,358,10:54 am
act_dep_time,361,03:04 pm
act_dep_time,362,12:13 pm
act_dep_time,364,06:09 am
act_dep_time,365,11:45 am
act_dep_time,368,10:19 am
act_dep_time,369,02:03 pm
act_dep_time,370,08:07 am
act_dep_time,371,12:56 pm
act_dep_time,372,12:14 pm
act_dep_time,373,02:43 pm
act_dep_time,374,12:07 pm
act_dep_time,377,11:06 am
act_dep_time,378,01:43 pm
act_dep_time,380,07:22 am
act_dep_time,381,06:47 pm
act_dep_time,382,06:56 pm
act_dep_time,383,12:12 pm
act_dep_time,385,02:04 pm
act_dep_time,387,06:57 am
act_dep_time,388,07:31 am
act_dep_time,389,05:09 pm
act_dep_time,390,07:39 am
act_dep_time,391,04:44 pm
act_dep_time,392,04:37 pm
act_dep_time,393,08:23 pm
act_dep_time,395,07:30 am
act_dep_time,396,11:02 am
act_dep_time,397,01:48 pm
act_dep_time,398,12:42 pm
act_dep_time,400,12:11 am
act_dep_time,401,04:28 pm
act_dep_time,402,09:06 pm
act_dep_time,403,08:29 pm
act_dep_time,404,07:23 am
act_dep_time,405,08:52 am
act_dep_time,406,08:37 am
act_dep_time,407,01:41 pm
act_dep_time,409,07:41 am
act_dep_time,411,05:38 pm
act_dep_time,412,1:50 pm (+8:00)
act_dep_time,413,11:47 am
act_dep_time,414,08:40 pm
act_dep_time,415,03:04 pm
act_dep_time,418,02:44 pm
act_dep_time,419,03:28 pm
act_dep_time,420,07:22 am
act_dep_time,421,12:11 pm
act_dep_time,422,08:04 am
act_dep_time,424,01:20 pm
act_dep_time,425,08:55 am
act_dep_time,426,03:38 pm
act_dep_time,427,08:04 am
act_dep_time,428,04:12 pm
act_dep_time,429,11:52 am
act_dep_time,431,11:55 am
act_dep_time,432,10:55 am
act_dep_time,433,06:58 am
act_dep_time,435,06:11 am
act_dep_time,436,07:40 am
act_dep_time,437,07:32 am
act_dep_time,438,07:16 am
act_dep_time,439,07:42 pm
act_dep_time,440,06:54 am
act_dep_time,441,08:49 am
act_dep_time,442,09:01 am
act_dep_time,443,07:59 pm
act_dep_time,444,12:12 pm
act_dep_time,445,03:50 pm
act_dep_time,446,12:37 pm
act_dep_time,447,10:53 am
act_dep_time,449,06:10 am
act_dep_time,450,12:58 am
act_dep_time,451,04:10 pm
act_dep_time,452,07:56 am
act_dep_time,453,10:35 am
act_dep_time,454,10:11 am
act_dep_time,455,08:26 am
act_dep_time,456,07:25 am
act_dep_time,457,04:30 pm
act_dep_time,458,10:55 am
act_dep_time,459,02:59 pm
act_dep_time,460,08:18 am
act_dep_time,461,03:04 pm
act_dep_time,462,12:13 pm
act_dep_time,463,12:06 pm
act_dep_time,464,06:09 am
act_dep_time,465,11:45 am
act_dep_time,466,06:17 am
act_dep_time,467,09:01 am
act_dep_time,468,10:19 am
act_dep_time,469,02:04 pm
act_dep_time,470,08:07 am
act_dep_time,471,12:56 pm
act_dep_time,472,12:14 pm
act_dep_time,473,02:43 pm
act_dep_time,474,12:08 pm
act_dep_time,475,05:38 pm
act_dep_time,476,08:36 pm
act_dep_time,477,11:06 am
act_dep_time,478,01:43 pm
act_dep_time,479,03:36 pm
act_dep_time,480,07:22 am
act_dep_time,482,06:56 pm
act_dep_time,484,02:38 pm
act_dep_time,485,09:58 am
act_dep_time,486,06:57 am
act_dep_time,487,07:31 am
act_dep_time,488,05:09 pm
act_dep_time,489,04:46 pm
act_dep_time,490,04:37 pm
act_dep_time,491,08:23 pm
act_dep_time,492,10:37 am
act_dep_time,493,07:31 am
act_dep_time,494,11:02 am
act_dep_time,495,01:48 pm
act_dep_time,496,12:42 pm
act_dep_time,497,02:01 pm
act_dep_time,502,07:23 am
act_dep_time,503,08:52 am
act_dep_time,504,08:37 am
act_dep_time,506,03:17 pm
act_dep_time,507,07:41 am
act_dep_time,510,01:45 pm
act_dep_time,511,11:47 am
act_dep_time,512,08:40 pm
act_dep_time,513,03:04 pm
act_dep_time,514,02:59 pm
act_dep_time,515,09:43 am
act_dep_time,516,02:44 pm
act_dep_time,517,03:28 pm
act_dep_time,518,07:23 am
act_dep_time,519,12:11 pm
act_dep_time,520,08:05 am
act_dep_time,521,09:05 am
act_dep_time,522,01:20 pm
act_dep_time,523,08:56 am
act_dep_time,524,03:38 pm
act_dep_time,525,08:04 am
act_dep_time,526,11:41 am
act_dep_time,527,04:12 pm
act_dep_time,528,11:52 am
act_dep_time,529,07:40 am
act_dep_time,530,04:02 pm
act_dep_time,531,11:55 am
act_dep_time,532,10:55 am
act_dep_time,533,06:58 am
act_dep_time,534,04:15 pm
act_dep_time,535,06:11 am
act_dep_time,536,07:40 am
act_dep_time,537,07:32 am
act_dep_time,538,07:16 am
act_dep_time,539,07:14 pm
act_dep_time,540,06:54 am
act_dep_time,541,08:29 am
act_dep_time,542,08:42 am
act_dep_time,543,07:58 pm
act_dep_time,544,12:13 pm
act_dep_time,545,6:47 pm (estimated runway)
act_dep_time,546,03:28 pm
act_dep_time,547,11:32 am
act_dep_time,548,11:29 pm (estimated runway)
act_dep_time,549,05:56 am
act_dep_time,550,12:41 am
act_dep_time,551,03:58 pm
act_dep_time,552,07:29 am
act_dep_time,553,10:19 am
act_dep_time,554,07:25 am
act_dep_time,555,08:12 am
act_dep_time,556,04:29 pm
act_dep_time,557,10:10 am
act_dep_time,558,02:48 pm
act_dep_time,559,05:22 pm
act_dep_time,560,12:12 pm
act_dep_time,561,11:56 am
act_dep_time,562,06:08 am
act_dep_time,563,11:30 am
act_dep_time,564,06:02 am
act_dep_time,565,08:40 am
act_dep_time,566,08:04 am
act_dep_time,567,10:18 am
act_dep_time,568,08:04 am
act_dep_time,569,02:04 pm
act_dep_time,570,06:57 am
act_dep_time,571,12:41 pm
act_dep_time,572,12:35 pm
act_dep_time,573,11:51 am
act_dep_time,574,08:25 pm
act_dep_time,575,11:52 am
act_dep_time,576,11:05 am
act_dep_time,577,01:32 pm
act_dep_time,578,03:36 pm
act_dep_time,579,07:21 am
act_dep_time,580,08:00 am
act_dep_time,581,06:55 pm
act_dep_time,582,12:11 pm
act_dep_time,583,7:15 pm (estimated)
act_dep_time,584,02:10 pm
act_dep_time,585,09:14 am
act_dep_time,586,06:56 am
act_dep_time,587,07:30 am
act_dep_time,588,05:08 pm
act_dep_time,589,07:39 am
act_dep_time,590,04:28 pm
act_dep_time,591,04:15 pm
act_dep_time,592,08:23 pm
act_dep_time,593,10:20 am
act_dep_time,594,07:07 am
act_dep_time,595,11:01 am
act_dep_time,596,01:31 pm
act_dep_time,597,01:48 pm
act_dep_time,598,12:10 am (estimated runway)
act_dep_time,599,4:28 pm (estimated runway)
act_dep_time,600,9:06 pm (estimated runway)
act_dep_time,601,8:29 pm (estimated runway)
act_dep_time,602,02:46 pm
act_dep_time,603,07:22 am
act_dep_time,604,08:51 am
act_dep_time,605,02:26 pm
act_dep_time,606,08:26 am
act_dep_time,607,03:01 pm
act_dep_time,609,5:30 pm (estimated)
act_dep_time,610,11:15 am
act_dep_time,611,08:39 pm
act_dep_time,612,02:52 pm
act_dep_time,613,02:48 pm
act_dep_time,614,02:44 pm
act_dep_time,615,03:27 pm
act_dep_time,616,07:22 am
act_dep_time,617,12:10 pm
act_dep_time,618,01:19 pm
act_dep_time,619,07:49 am
act_dep_time,620,08:56 am
act_dep_time,621,03:36 pm
act_dep_time,622,04:12 pm
act_dep_time,623,07:31 am
act_dep_time,624,03:31 pm
act_dep_time,625,11:43 am
act_dep_time,626,10:54 am
act_dep_time,627,03:58 pm
act_dep_time,628,06:10 am
act_dep_time,629,07:39 am
act_dep_time,630,07:16 am
act_dep_time,631,07:42 pm
act_dep_time,632,06:54 am
act_dep_time,633,08:49 am
act_dep_time,634,09:01 am
act_dep_time,635,07:59 pm
act_dep_time,636,12:12 pm
act_dep_time,637,03:50 pm
act_dep_time,638,12:37 pm
act_dep_time,639,10:53 am
act_dep_time,641,06:10 am
act_dep_time,642,12:58 am
act_dep_time,643,04:10 pm
act_dep_time,644,07:56 am
act_dep_time,645,10:35 am
act_dep_time,646,10:11 am
act_dep_time,647,08:26 am
act_dep_time,648,07:25 am
