labels,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage
1,9,0,0,-545,0,0,-872,41,1,-417,22572,57,0,3064,26,0,5008,24
1,9,0,0,-545,0,0,-872,41,1,-417,22572,57,0,3064,26,0,5008,24
1,9,0,0,-545,0,0,-872,41,1,-417,22572,57,0,3064,26,0,5008,24
1,9,0,0,-545,0,0,-872,27,1,-495,24111,57,0,5062,24,0,5008,24
1,9,0,0,-545,0,0,-872,27,1,-495,24111,57,0,5062,24,0,5008,24
1,9,0,0,-545,0,0,-872,27,1,-495,24111,57,0,5062,24,0,5008,24
1,9,0,0,-545,0,0,-872,27,1,-495,24111,57,0,5062,24,0,5008,24
1,9,0,0,-545,0,0,-872,27,1,-495,24111,57,0,5062,24,0,5008,24
1,9,0,0,-545,0,0,-872,0,0,-574,21384,55,0,5322,26,0,5008,24
1,9,0,0,-545,0,0,-872,0,0,-574,21384,55,0,5322,26,0,5008,24
1,9,0,0,-545,0,0,-872,0,0,-574,21384,55,0,5322,26,0,5008,24
0,-106,0,0,0,12,1,-1258,0,0,-25,0,3,0,9190,27,0,11484,26
0,-106,0,0,0,12,1,-1258,0,0,-25,0,3,0,9190,27,0,11484,26
0,-106,0,0,0,12,1,-1258,0,0,-25,0,3,0,9190,27,0,11484,26
0,-106,0,0,0,12,1,-1258,0,0,33,22743,57,0,7792,26,0,11094,26
0,-106,0,0,0,12,1,-1258,0,0,33,22743,57,0,7792,26,0,11094,26
0,-106,0,0,0,12,1,-1258,0,0,33,22743,57,0,7792,26,0,11094,26
0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0,-106,0,0,0,0,1,-1258,0,0,208,21395,55,0,7168,26,0,7720,24
0,-106,0,0,0,0,1,-1258,0,0,208,21395,55,0,7168,26,0,7720,24
0,-106,0,0,0,0,1,-1258,0,0,208,21395,55,0,7168,26,0,7720,24
0,-106,0,0,0,12,1,-1258,0,0,287,21222,54,0,7090,26,0,7720,24
0,-106,0,0,0,12,1,-1258,0,0,287,21222,54,0,7090,26,0,7720,24
0,-106,0,0,0,12,1,-1258,0,0,287,21222,54,0,7090,26,0,7720,24
0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
0,-106,0,0,0,12,1,163,18536,54,523,22792,56,0,14563,27,0,10756,26
0,-106,0,0,0,12,1,163,18536,54,523,22792,56,0,14563,27,0,10756,26
0,-106,0,0,0,12,1,163,18536,54,523,22792,56,0,14563,27,0,10756,26
0,-106,0,0,314,23655,58,478,108,1,574,0,0,-833,10366,26,-833,22158,29
1,-106,0,0,314,23655,58,478,108,1,574,0,0,-833,10366,26,-833,22158,29
1,-106,0,0,314,23655,58,478,108,1,574,0,0,-833,10366,26,-833,22158,29
1,-106,0,0,392,29696,58,478,54,2,574,0,0,-833,9976,26,-833,24884,29
1,-106,0,0,392,29696,58,478,54,2,574,0,0,-833,9976,26,-833,24884,29
1,-106,0,0,392,29696,58,478,54,2,574,0,0,-833,9976,26,-833,24884,29
1,-106,0,0,392,29696,58,478,54,2,574,0,0,-833,9976,26,-833,24884,29
1,-106,0,0,469,21896,56,478,66,1,574,0,0,-833,9430,26,-833,30472,31
1,-106,0,0,469,21896,56,478,66,1,574,0,0,-833,9430,26,-833,30472,31
1,-106,0,0,469,21896,56,478,66,1,574,0,0,-833,9430,26,-833,30472,31
1,-106,0,0,547,24070,57,478,25,1,574,0,0,-833,9118,26,-833,31247,32
1,-106,0,0,547,24070,57,478,25,1,574,0,0,-833,9118,26,-833,31247,32
1,-106,0,0,547,24070,57,478,25,1,574,0,0,-833,9118,26,-833,31247,32
1,-106,0,0,627,22456,55,478,15,1,574,0,0,-833,8780,26,-833,31247,31
1,-106,0,0,627,22456,55,478,15,1,574,0,0,-833,8780,26,-833,31247,31
1,-106,0,0,627,22456,55,478,15,1,574,0,0,-833,8780,26,-833,31247,31
1,-106,0,0,627,22456,55,478,15,1,574,0,0,-833,8780,26,-833,31247,31
1,-106,0,0,627,22456,55,478,15,1,574,0,0,-833,8780,26,-833,31247,31
1,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29
1,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29
1,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29
1,10,11900,34,705,20832,56,478,0,0,574,0,0,-833,8234,24,-833,31092,29
1,79,19818,54,783,20185,56,478,0,1,574,0,0,-833,8182,26,-833,30007,31
1,79,19818,54,783,20185,56,478,0,1,574,0,0,-833,8182,26,-833,30007,31
1,79,19818,54,783,20185,56,478,0,1,574,0,0,-833,8182,26,-833,30007,31
1,157,20900,55,860,8159,41,478,0,0,574,0,0,-833,7974,24,-833,24971,29
1,157,20900,55,860,8159,41,478,0,0,574,0,0,-833,7974,24,-833,24971,29
1,157,20900,55,860,8159,41,478,0,0,574,0,0,-833,7974,24,-833,24971,29
1,236,26680,60,878,82,1,478,0,0,574,0,0,-833,7714,26,-833,20360,29
1,236,26680,60,878,82,1,478,0,0,574,0,0,-833,7714,26,-833,20360,29
1,236,26680,60,878,82,1,478,0,0,574,0,0,-833,7714,26,-833,20360,29
1,316,24976,56,878,63,1,478,0,0,574,0,0,-833,7636,24,-833,12700,26
1,316,24976,56,878,63,1,478,0,0,574,0,0,-833,7636,24,-833,12700,26
1,316,24976,56,878,63,1,478,0,0,574,0,0,-833,7636,24,-833,12700,26
1,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26
1,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26
1,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26
1,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26
1,394,22400,56,878,45,1,478,0,0,574,0,0,-833,4600,26,-833,7194,26
1,472,25636,57,878,0,1,478,0,0,574,0,0,-833,7428,26,-833,6388,26
1,472,25636,57,878,0,1,478,0,0,574,0,0,-833,7428,26,-833,6388,26
1,472,25636,57,878,0,1,478,0,0,574,0,0,-833,7428,26,-833,6388,26
1,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26
1,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26
1,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26
1,547,11070,45,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,7168,26
1,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26
1,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26
1,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26
1,600,7905,30,878,0,0,478,0,0,574,0,0,-833,7376,26,-833,9406,26
1,606,13680,38,878,0,0,478,0,0,574,0,0,-833,7376,24,-833,8390,27
1,606,13680,38,878,0,0,478,0,0,574,0,0,-833,7376,24,-833,8390,27
1,606,13680,38,878,0,0,478,0,0,574,0,0,-833,7376,24,-833,8390,27
1,536,24567,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,9378,26
1,536,24567,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,9378,26
1,536,24567,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,9378,26
1,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26
1,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26
1,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26
1,457,20888,56,878,0,0,478,0,0,574,0,0,-833,7636,26,-833,11674,26
1,384,21560,56,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,12025,27
1,384,21560,56,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,12025,27
1,384,21560,56,878,0,0,478,0,0,574,0,0,-833,7428,24,-833,12025,27
1,303,21120,55,878,0,0,478,0,0,574,0,0,-833,4600,26,-833,12565,27
1,303,21120,55,878,0,0,478,0,0,574,0,0,-833,4600,26,-833,12565,27
1,303,21120,55,878,0,0,478,0,0,574,0,0,-833,4600,26,-833,12565,27
1,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27
1,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27
1,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27
1,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27
1,225,23155,55,-2,9212,28,478,0,0,574,0,0,-833,7636,26,-833,12997,27
1,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27
1,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27
1,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27
1,144,20900,55,-76,19085,55,478,0,0,574,0,0,-833,7636,26,-833,13753,27
1,66,17550,52,-154,21670,56,478,0,0,574,0,0,-833,7714,26,-833,14644,27
1,66,17550,52,-154,21670,56,478,0,0,574,0,0,-833,7714,26,-833,14644,27
1,66,17550,52,-154,21670,56,478,0,0,574,0,0,-833,7714,26,-833,14644,27
1,9,2067,13,-232,22000,55,478,0,0,574,0,0,-833,7636,26,-833,15130,29
1,9,2067,13,-232,22000,55,478,0,0,574,0,0,-833,7636,26,-833,15130,29
1,9,2067,13,-232,22000,55,478,0,0,574,0,0,-833,7636,26,-833,15130,29
1,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110
1,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110
1,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110
1,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110
1,8,291,3,-307,7714,38,478,0,0,574,0,0,-819,30502,103,-818,2656,110
1,7,174,2,-321,297,3,478,0,0,574,0,0,-590,31186,374,-585,19074,374
1,7,174,2,-321,297,3,478,0,0,574,0,0,-590,31186,374,-585,19074,374
1,7,174,2,-321,297,3,478,0,0,574,0,0,-590,31186,374,-585,19074,374
1,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315
1,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315
1,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315
1,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315
1,7,46,2,-321,110,2,478,0,0,574,0,0,-1,5216,18,-1,9600,16
1,7,46,2,-321,110,2,478,0,0,574,0,0,-1,5216,18,-1,9600,16
1,7,46,2,-321,110,2,478,0,0,574,0,0,-1,5216,18,-1,9600,16
1,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26
1,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26
1,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26
1,7,28,1,-22,32004,62,478,0,0,574,0,0,0,5599,27,0,10028,26
1,7,18,1,-102,26505,57,478,0,0,574,0,0,0,4308,26,0,10756,26
1,7,18,1,-102,26505,57,478,0,0,574,0,0,0,4308,26,0,10756,26
1,7,18,1,-102,26505,57,478,0,0,574,0,0,0,4308,26,0,10756,26
1,7,0,0,-181,20020,54,478,0,0,574,0,0,0,5244,26,0,11484,24
1,7,0,0,-181,20020,54,478,0,0,574,0,0,0,5244,26,0,11484,24
1,7,0,0,-181,20020,54,478,0,0,574,0,0,0,5244,26,0,11484,24
1,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24
1,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24
1,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24
1,7,0,0,-259,22344,56,478,0,0,574,0,0,0,6128,26,0,12212,24
1,7,0,0,-334,22064,55,-5,13528,38,574,0,0,0,7090,27,0,12576,26
1,7,0,0,-334,22064,55,-5,13528,38,574,0,0,0,7090,27,0,12576,26
1,7,0,0,-334,22064,55,-5,13528,38,574,0,0,0,7090,27,0,12576,26
1,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26
1,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26
1,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26
1,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26
1,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26
1,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26
1,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26
1,7,0,0,-498,21672,56,-165,18044,54,574,0,0,0,13807,27,0,11484,26
1,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26
1,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26
1,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26
1,7,0,0,-545,721,6,-243,18144,55,574,0,0,0,15967,27,0,7720,26
1,7,0,0,-546,174,2,-321,27900,60,574,0,0,0,21694,29,0,10756,24
1,7,0,0,-546,174,2,-321,27900,60,574,0,0,0,21694,29,0,10756,24
1,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26
1,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26
1,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26
1,8,0,0,-546,154,2,-396,22458,56,574,0,0,0,26659,31,0,6736,26
1,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24
1,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24
1,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24
1,8,0,0,-546,63,1,-475,18760,55,574,0,0,0,23405,31,0,4699,24
1,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23
1,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23
1,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23
1,8,0,0,-546,44,1,-551,23370,56,574,0,0,0,23202,31,0,4699,23
1,8,0,0,-546,29,1,-631,18256,56,0,0,0,0,26659,31,0,4262,23
1,8,0,0,-546,29,1,-631,18256,56,0,0,0,0,26659,31,0,4262,23
1,8,0,0,-546,29,1,-631,18256,56,0,0,0,0,26659,31,0,4262,23
1,8,0,0,-546,19,0,-710,19494,55,-49,23548,58,0,21868,29,0,5008,26
1,8,0,0,-546,19,0,-710,19494,55,-49,23548,58,0,21868,29,0,5008,26
1,8,0,0,-546,19,0,-710,19494,55,-49,23548,58,0,21868,29,0,5008,26
1,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23
1,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23
1,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23
1,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23
1,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24
1,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24
1,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24
1,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-286,23199,57,0,10648,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-286,23199,57,0,10648,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-286,23199,57,0,10648,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-365,21780,55,0,6986,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-445,20405,55,0,5530,24,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-445,20405,55,0,5530,24,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-445,20405,55,0,5530,24,0,5008,24
1,8,0,0,-546,0,1,-874,0,0,-518,26790,57,0,2392,26,0,5008,24
1,8,0,0,-546,0,1,-874,0,0,-518,26790,57,0,2392,26,0,5008,24
1,8,0,0,-546,0,1,-874,0,0,-518,26790,57,0,2392,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24
1,8,0,0,-546,0,0,-874,0,0,-599,18928,52,0,5504,26,0,5008,24
0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26
0,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26
0,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26
0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26
0,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26
0,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26
0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
0,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24
0,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24
0,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24
0,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26
0,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26
0,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26
0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
0,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26
0,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26
0,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26
0,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26
0,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26
0,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26
0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
0,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484
0,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484
0,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484
0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
0,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24
0,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24
0,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24
0,-107,0,1,0,0,0,29,20976,58,574,0,0,-833,24826,29,-833,26504,29
0,-107,0,1,0,0,0,29,20976,58,574,0,0,-833,24826,29,-833,26504,29
0,-107,0,1,0,0,0,29,20976,58,574,0,0,-833,24826,29,-833,26504,29
0,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27
0,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27
0,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27
0,-107,8,1,0,0,0,107,21261,56,574,0,0,-833,17533,27,-833,18451,27
0,-107,9,0,0,0,0,185,19494,55,574,0,0,-833,15130,26,-833,21201,27
0,-107,9,0,0,0,0,185,19494,55,574,0,0,-833,15130,26,-833,21201,27
0,-107,9,0,0,0,0,185,19494,55,574,0,0,-833,15130,26,-833,21201,27
0,-107,9,0,5,14630,39,266,19548,54,574,0,0,-833,12970,26,-833,20157,27
0,-107,9,0,5,14630,39,266,19548,54,574,0,0,-833,12970,26,-833,20157,27
0,-107,9,0,5,14630,39,266,19548,54,574,0,0,-833,12970,26,-833,20157,27
0,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29
0,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29
0,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29
0,-107,0,1,77,17628,52,340,19085,55,574,0,0,-833,10574,26,-833,19142,29
0,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29
0,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29
0,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29
0,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29
0,-107,0,0,233,26220,60,476,1364,9,574,0,0,-833,9950,26,-833,14914,27
0,-107,0,0,233,26220,60,476,1364,9,574,0,0,-833,9950,26,-833,14914,27
0,-107,0,0,233,26220,60,476,1364,9,574,0,0,-833,9950,26,-833,14914,27
0,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31
0,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31
0,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31
0,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31
0,-107,12,0,313,23800,56,477,114,1,574,0,0,-833,9118,26,-833,22158,31
0,-107,12,1,391,22800,58,477,101,1,574,0,0,-833,8520,24,-833,25435,29
0,-107,12,1,391,22800,58,477,101,1,574,0,0,-833,8520,24,-833,25435,29
0,-107,12,1,391,22800,58,477,101,1,574,0,0,-833,8520,24,-833,25435,29
0,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31
0,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31
0,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31
0,-107,12,1,471,23997,58,477,0,0,574,0,0,-833,7896,24,-833,31402,31
0,-107,12,1,549,23800,56,477,67,0,574,0,0,-833,4336,26,-833,31557,31
0,-107,12,1,549,23800,56,477,67,0,574,0,0,-833,4336,26,-833,31557,31
0,-107,12,1,549,23800,56,477,67,0,574,0,0,-833,4336,26,-833,31557,31
0,-107,12,1,629,22116,57,477,0,0,574,0,0,-833,6830,24,-833,31712,31
0,-107,12,1,629,22116,57,477,0,0,574,0,0,-833,6830,24,-833,31712,31
0,-107,12,1,629,22116,57,477,0,0,574,0,0,-833,6830,24,-833,31712,31
0,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32
0,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32
0,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32
0,11,11253,34,707,22495,55,477,0,0,574,0,0,-833,6570,26,-833,30472,32
0,83,20466,54,788,20304,54,477,0,0,574,0,0,-833,3784,26,-833,30472,29
0,83,20466,54,788,20304,54,477,0,0,574,0,0,-833,3784,26,-833,30472,29
0,83,20466,54,788,20304,54,477,0,0,574,0,0,-833,3784,26,-833,30472,29
0,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31
0,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31
0,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31
0,162,26676,57,864,7566,39,477,0,0,574,0,0,-833,6570,26,-833,28550,31
0,236,26448,57,878,264,2,477,0,0,574,0,0,-833,3784,24,-833,21491,29
0,236,26448,57,878,264,2,477,0,0,574,0,0,-833,3784,24,-833,21491,29
0,236,26448,57,878,264,2,477,0,0,574,0,0,-833,3784,24,-833,21491,29
