80194.birthyear,19z82,1982
64861.team,Mwontpellier_HSC,Montpellier_HSC
78810.stadium,Estadio_dea_Luz,Estadio_da_Luz
30588.surname,igrain,Aigrain
190955.stadium,Estdio_da_Luz,Estadio_da_Luz
63945.surname,iAgrain,Aigrain
24936.surname,jSchachter,Schachter
29996.team,Juvenuts,Juventus
131246.team,Jventus,Juventus
81657.stadium,Donass_Arena,Donbass_Arena
74841.team,SV_Werder_Bremn,SV_Werder_Bremen
141835.birthplace,Vali,Vail
64292.position,Goaleeper,Goalkeeper
18249.team,uJventus,Juventus
112930.position,Dfefender,Defender
103671.stadium,Vicete_Calderon_Stadium,Vicente_Calderon_Stadium
25630.birthplace,eon,Leon
90776.birthplace,t,St
20506.team,Valncia_CF,Valencia_CF
146119.birthyear,982,1982
74790.stadium,Stadio_Olipico,Stadio_Olimpico
93408.birthyear,1d996,1996
157369.surname,Seazn,Sezan
56278.birthyear,199,1979
69215.position,efender,Defender
25629.position,Defendner,Defender
122519.stadium,vCamp_Nou,Camp_Nou
113642.stadium,Allianz_Arena_Olympic_Stadium_Munih,Allianz_Arena_Olympic_Stadium_Munich
26361.position,Midfied,Midfield
85374.birthyear,9184,1984
106998.surname,Konkowska,Konikowska
51592.position,eDfender,Defender
17993.surname,Agrain,Aigrain
199193.team,Jeuventus,Juventus
196775.team,Jvuentus,Juventus
93764.team,Juvenuts,Juventus
161712.team,P.a.ok.k_Fc,P.a.o.k_Fc
656.team,New_York_Red_Bulsl,New_York_Red_Bulls
12900.stadium,King_Power_Stagdium,King_Power_Stadium
34784.birthplace,uEl,El
45006.birthyear,984,1984
9026.surname,Agrain,Aigrain
158747.birthplace,Charleson,Charleston
58499.birthyear,19t78,1978
1861.birthplace,l,El
47517.surname,Abrbaham,Abraham
113334.stadium,Allianz_Arena_Olympic_tadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
130407.team,Royal_Antwerp_FC.,Royal_Antwerp_F.C.
121401.surname,aDighe,Dighe
159008.birthyear,988,1988
123380.stadium,King_Powre_Stadium,King_Power_Stadium
47543.team,Juvmentus,Juventus
126849.birthplace,Gulifport,Gulfport
89741.stadium,Staio_San_Paolo,Stadio_San_Paolo
199491.birthplace,Guatmala,Guatemala
75326.stadium,Veltins-Arean,Veltins-Arena
148955.position,Defedner,Defender
70524.birthyear,1u981,1981
4634.stadium,Veltins-Arcena,Veltins-Arena
55641.birthyear,19k78,1978
166757.surname,Felcpiano,Felciano
83806.stadium,Spoting_Park,Sporting_Park
92755.birthplace,Gulfprot,Gulfport
27098.team,Juentus,Juventus
78782.birthplace,lE,El
114859.position,Midifeld,Midfield
23294.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
69195.surname,igrain,Aigrain
15010.team,Juvetus,Juventus
17437.surname,Aigarin,Aigrain
100014.surname,Besacenot,Besancenot
23376.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
72901.birthplace,Guflport,Gulfport
36555.birthplace,Gulfnport,Gulfport
154552.stadium,Veltisn-Arena,Veltins-Arena
71923.birthyear,199m5,1995
80641.position,eDfender,Defender
73663.birthyear,978,1978
129119.birthyear,199c5,1995
32558.position,Frward,Forward
59171.surname,Airgain,Aigrain
6807.position,Defehnder,Defender
85357.stadium,Veltis-Arena,Veltins-Arena
155921.birthyear,19f83,1983
109624.birthyear,9182,1982
100031.birthyear,1928,1982
25068.birthyear,x1978,1978
169324.team,Thet_New_Saints_F.C.,The_New_Saints_F.C.
24441.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
187529.birthplace,Beaumoknt,Beaumont
30355.surname,Abrahm,Abraham
1468.surname,Aigryain,Aigrain
98515.surname,Aigain,Aigrain
56566.birthplace,Veracurz,Veracruz
167441.team,FC_Bayern_Muncih,FC_Bayern_Munich
163144.position,Midfizeld,Midfield
29822.birthyear,1959,1995
171137.birthyear,19o82,1982
29770.birthyear,1938,1983
155049.position,Defenedr,Defender
164571.surname,Abrham,Abraham
29481.position,Forwrd,Forward
105384.position,Defneder,Defender
54269.surname,vFarrag,Farrag
65471.birthplace,l,El
176451.birthyear,9189,1989
86594.surname,Airain,Aigrain
132243.surname,Rudstrmo,Rudstrom
74882.stadium,King_Power_Sadium,King_Power_Stadium
57891.birthyear,1798,1978
38491.position,Goalkeepear,Goalkeeper
109805.surname,Abrahm,Abraham
15974.birthplace,uWashington,Washington
155861.stadium,Ainfield,Anfield
6570.position,Midifeld,Midfield
125736.birthplace,Glfport,Gulfport
130247.birthyear,982,1982
164627.surname,Newsted,Newstead
105204.surname,kAigrain,Aigrain
136611.birthplace,Guattemala,Guatemala
53256.position,Goakeeper,Goalkeeper
107265.surname,Muluszyski,Muluszynski
115887.birthyear,199,1989
84807.surname,igrain,Aigrain
89454.birthyear,19g95,1995
180095.stadium,Kisng_Power_Stadium,King_Power_Stadium
99885.birthyear,1991***,1991
184759.birthplace,ulfport,Gulfport
84921.team,VfL_Wolsburg,VfL_Wolfsburg
175160.birthplace,Missoual,Missoula
194794.team,Spoqrt_Club_Internacional,Sport_Club_Internacional
153876.stadium,BMO_Fiedl,BMO_Field
167583.surname,Kolvki,Kolvik
30778.birthplace,Ehl,El
188401.position,Goalkepeer,Goalkeeper
42495.birthplace,Touloue,Toulouse
114849.surname,oGove,Gove
121004.surname,qBlaschek,Blaschek
76389.team,Clumbe_de_Regatas_do_Flamengo,Clube_de_Regatas_do_Flamengo
19121.surname,Aqigrain,Aigrain
73306.birthplace,Glufport,Gulfport
193161.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
36285.surname,Aigrani,Aigrain
44043.team,fJuventus,Juventus
11371.stadium,Veltins-Arsena,Veltins-Arena
110951.team,Thel_New_Saints_F.C.,The_New_Saints_F.C.
85738.position,Gfoalkeeper,Goalkeeper
15817.team,Juvenuts,Juventus
70853.stadium,hite_Hart_Lane,White_Hart_Lane
44529.team,Jcuventus,Juventus
97052.surname,Gwalick,Gawlick
4401.position,Forwrad,Forward
164887.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
66875.team,Juvnetus,Juventus
85631.stadium,Sntiago_Bernabeu_Stadium,Santiago_Bernabeu_Stadium
190301.birthplace,Plm,Palm
78230.birthyear,978,1978
7143.stadium,San_Sro_Stadium,San_Siro_Stadium
141165.stadium,Allianz_Arena_Olympic_Satdium_Munich,Allianz_Arena_Olympic_Stadium_Munich
15872.position,Midfeild,Midfield
71684.team,Juventups,Juventus
24537.team,uventus,Juventus
148569.birthplace,Saarsota,Sarasota
126218.surname,aGwlick,Gawlick
53883.surname,Agrain,Aigrain
108447.surname,Obeormaier,Obermaier
122389.surname,Handskchuh,Handschuh
39873.stadium,tSadio_Olimpico,Stadio_Olimpico
161833.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
62784.surname,Ducases,Ducasse
192187.surname,Burschick,Burtschick
199088.birthplace,Gulfprt,Gulfport
69357.position,Forwrad,Forward
4098.surname,Miacgregor,Macgregor
95219.surname,un,Cun
92339.birthplace,l,El
139732.birthplace,Vncouver,Vancouver
93222.position,Defendre,Defender
95973.birthplace,Guflport,Gulfport
75833.birthyear,9182,1982
188485.birthplace,Bacelona,Barcelona
59644.surname,Kpoanas,Kopanas
102517.birthyear,1919,1991
39561.stadium,Allianz_Arena_Olympic_Stadidum_Munich,Allianz_Arena_Olympic_Stadium_Munich
145593.stadium,Anfiled,Anfield
15578.team,Jvuentus,Juventus
161476.birthplace,oMnroe,Monroe
68157.birthplace,Caracsa,Caracas
38679.birthplace,es,Des
115624.birthyear,199z1,1991
188318.birthplace,oMbile,Mobile
71619.surname,Aigain,Aigrain
127505.stadium,Allianz_Arena_lOympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
122090.position,Defendre,Defender
38587.birthplace,Gungzhou,Guangzhou
43561.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
31121.team,lP.a.o.k_Fc,P.a.o.k_Fc
29321.team,New_Yrk_Red_Bulls,New_York_Red_Bulls
139385.surname,Schpeta,Schupeta
2623.team,Royal_Antwepr_F.C.,Royal_Antwerp_F.C.
101082.position,Midfielqd,Midfield
14873.birthplace,aTllahassee,Tallahassee
41981.team,ACF_Fioretina,ACF_Fiorentina
105196.position,Defnder,Defender
180153.stadium,Allianz_Arena_Olmpic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
62708.team,Juentus,Juventus
149534.stadium,Sporting_Prk,Sporting_Park
162752.team,aVlencia_CF,Valencia_CF
61518.team,Juvsentus,Juventus
147449.stadium,BMO_Fineld,BMO_Field
117598.birthplace,Ontaprio,Ontario
169292.birthplace,Buchardest,Bucharest
139701.stadium,Allianz_Arena_Olympic_StadiumMunich,Allianz_Arena_Olympic_Stadium_Munich
123465.team,FC_Kaniserslautern,FC_Kaiserslautern
175066.position,Dejfender,Defender
187498.surname,aBbb,Babb
135610.stadium,Allianz_Arena_Olympic_Staudium_Munich,Allianz_Arena_Olympic_Stadium_Munich
64857.team,Juvetnus,Juventus
197718.surname,Kappnre,Kappner
174990.stadium,Donbass_Aena,Donbass_Arena
191530.position,Defneder,Defender
75998.birthyear,1987,1978
103232.birthyear,1988***,1988
173213.stadium,Constant_Vaden_Stock_Stadium,Constant_Vanden_Stock_Stadium
112589.position,Dexfender,Defender
49910.team,Jduventus,Juventus
106296.surname,Boabdallah,Bouabdallah
103116.surname,Wollin,Wolin
91147.birthplace,Gulfoprt,Gulfport
44689.position,Defenduer,Defender
177088.stadium,Consatnt_Vanden_Stock_Stadium,Constant_Vanden_Stock_Stadium
28333.team,Jventus,Juventus
26194.surname,Aigain,Aigrain
7154.surname,Aigrani,Aigrain
196326.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
101257.surname,Prenle,Prenel
131798.birthplace,Paanma,Panama
16906.birthplace,Ehl,El
34583.position,Deender,Defender
32200.surname,sOterloh,Osterloh
159695.position,Midifeld,Midfield
29709.birthyear,982,1982
40386.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
110590.birthyear,197k7,1977
196268.position,Midfieldd,Midfield
193680.birthyear,1j976,1976
92001.birthplace,l,El
28541.birthyear,192,1982
191592.birthplace,Gulpfort,Gulfport
103593.surname,Abrahma,Abraham
80370.position,Defeder,Defender
75170.birthplace,Conkary,Conakry
120712.birthplace,Gbulfport,Gulfport
163638.surname,Schachtmer,Schachter
39300.stadium,Sn_Siro_Stadium,San_Siro_Stadium
134815.birthplace,Gulfpotr,Gulfport
184431.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
90998.birthplace,Bucharewst,Bucharest
55331.birthplace,lE,El
37029.birthplace,lE,El
139941.position,Defenzder,Defender
181268.team,Ne_wYork_Red_Bulls,New_York_Red_Bulls
124282.stadium,Stadio_Olmimpico,Stadio_Olimpico
78739.birthyear,1987,1978
63031.surname,Vinya,Vinay
90951.surname,lGotoda,Gotoda
6488.team,dJuventus,Juventus
51195.birthplace,hSun,Sun
88415.position,Dfender,Defender
42903.team,Juvents,Juventus
486.birthyear,1958,1985
52503.position,Defedner,Defender
7258.stadium,Stdio_Artemio_Franchi,Stadio_Artemio_Franchi
199251.team,A.xC._Perugia_Calcio,A.C._Perugia_Calcio
88326.birthplace,qEl,El
22686.stadium,Wesktfalenstadion,Westfalenstadion
60575.birthyear,1892,1982
53127.birthplace,oMbile,Mobile
48036.team,Jventus,Juventus
128374.birthyear,1928,1982
76770.team,ValenciaCF,Valencia_CF
144453.birthplace,Beaumofnt,Beaumont
60169.birthyear,1x982,1982
106682.surname,R;dl,Ro;dl
103499.surname,Aigrani,Aigrain
85466.position,hForward,Forward
175278.birthplace,ey,Key
93503.birthplace,l,El
113938.surname,igrain,Aigrain
73311.birthyear,1w976,1976
162527.birthplace,Bacrelona,Barcelona
27842.surname,igrain,Aigrain
34443.team,Juvntus,Juventus
73788.birthyear,182,1982
161869.birthplace,uGlfport,Gulfport
68719.birthyear,1w995,1995
61832.team,A.C._PerugiaCalcio,A.C._Perugia_Calcio
18425.team,Boavista_F..C,Boavista_F.C.
55540.position,Goalkeeepr,Goalkeeper
154756.position,Midield,Midfield
87436.birthyear,198,1978
22666.position,Defendevr,Defender
9738.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
22753.surname,Airgain,Aigrain
114966.position,Deefnder,Defender
64978.team,Juvzentus,Juventus
31126.surname,Mioles,Miles
1787.birthyear,19u77,1977
19443.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
162210.birthyear,1d982,1982
188843.surname,Abraahm,Abraham
66942.birthyear,1928,1982
74670.birthyear,1798,1978
52503.birthplace,Glufport,Gulfport
36043.birthyear,192,1982
70103.stadium,Estadoio_da_Luz,Estadio_da_Luz
37347.birthplace,eEl,El
145387.surname,Ryne,Rayne
185757.team,Valencia_FC,Valencia_CF
147655.birthplace,Gullfport,Gulfport
36610.surname,Airain,Aigrain
154155.birthplace,Lexnigton,Lexington
107019.stadium,Allianz_Arena_Olympic_Stadiumh_Munich,Allianz_Arena_Olympic_Stadium_Munich
76735.surname,Gmotoda,Gotoda
25843.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
128400.birthyear,9182,1982
39517.team,uventus,Juventus
11618.surname,Nolteemier,Noltemeier
125948.birthplace,Gulflport,Gulfport
132317.position,Defendre,Defender
28664.position,Midfied,Midfield
51292.team,Juvntus,Juventus
128627.surname,Cukca,Cucka
143163.position,Denfender,Defender
182284.surname,lix,Blix
195240.birthyear,995,1995
193678.team,Boavisat_F.C.,Boavista_F.C.
94197.surname,Llewellyan,Llewellyn
37806.birthyear,1939,1993
117240.stadium,Alliavnz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
52668.surname,igrain,Aigrain
36288.team,uventus,Juventus
22090.birthplace,lE,El
4053.surname,Airain,Aigrain
10684.position,Midfierld,Midfield
23967.birthplace,Lda,La
39053.position,Defvender,Defender
127710.team,P.ao.k_Fc,P.a.o.k_Fc
44433.birthyear,984,1984
183156.surname,Pieriro,Pierro
158426.birthplace,Gulufport,Gulfport
44000.stadium,Donbass_Arean,Donbass_Arena
108121.surname,Roisnski,Rosinski
173205.position,Forwad,Forward
35145.surname,Scanmlon,Scanlon
199845.surname,Kubicra,Kubicar
109541.birthplace,eDs,Des
80840.birthyear,9182,1982
122456.birthyear,1892,1982
167402.position,Defeder,Defender
83382.stadium,Stadio_Sa_Paolo,Stadio_San_Paolo
137589.birthyear,h1982,1982
13695.position,Mdfield,Midfield
174600.birthplace,Gulfpeort,Gulfport
182031.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
54023.position,Defoender,Defender
49194.birthyear,19n77,1977
120668.surname,Cgman,Cagman
156343.surname,oHfstetter,Hofstetter
2843.position,Goaleeper,Goalkeeper
124593.surname,eNwstead,Newstead
156050.surname,Kankuta,Kakuta
43610.surname,Airgain,Aigrain
6822.team,Jujventus,Juventus
125669.birthyear,192,1982
162657.birthyear,190,1990
3916.position,Duefender,Defender
32448.birthyear,197h7,1977
8129.birthyear,1q982,1982
13751.team,Jutventus,Juventus
181622.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
75561.team,Bomrussia_Monchengladbach,Borussia_Monchengladbach
166021.stadium,Stadio_Artemio_gFranchi,Stadio_Artemio_Franchi
60523.team,Juvents,Juventus
108664.surname,jAigrain,Aigrain
146666.birthplace,Guclfport,Gulfport
64612.birthplace,ulfport,Gulfport
92847.team,C_Spartak_Moscow,FC_Spartak_Moscow
196717.team,xJuventus,Juventus
37757.stadium,Gerhard_Hanappi_Stadimu,Gerhard_Hanappi_Stadium
1896.team,Royal_ntwerp_F.C.,Royal_Antwerp_F.C.
49144.team,Juvhentus,Juventus
128717.birthplace,antiago,Santiago
89650.surname,Uha,Usha
177364.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
133817.surname,Timovsky,Timkovsky
130240.birthyear,997,1997
192503.birthyear,9182,1982
12595.birthplace,Libon,Lisbon
87742.birthyear,198,1978
6227.position,Mdifield,Midfield
10463.birthplace,Eyl,El
188945.team,The_Ne_wSaints_F.C.,The_New_Saints_F.C.
90497.team,C_Kaiserslautern,FC_Kaiserslautern
4303.team,Juvnetus,Juventus
61830.team,Juvepntus,Juventus
30354.birthyear,19x82,1982
98573.birthyear,992,1992
9243.team,Juvetnus,Juventus
60998.team,C_Bayern_Munich,FC_Bayern_Munich
88474.surname,Aigerain,Aigrain
1879.birthyear,198,1978
46137.birthyear,178,1978
88222.position,Forard,Forward
27740.birthyear,192,1982
137867.birthyear,1k997,1997
159985.surname,Agrain,Aigrain
170433.stadium,Estadiod_a_Luz,Estadio_da_Luz
66967.position,Defener,Defender
23124.birthyear,1928,1982
47487.position,Midfiedl,Midfield
4590.birthplace,Gulfort,Gulfport
35788.surname,Airgain,Aigrain
97194.surname,Yntnema,Yntema
51228.team,Valenca_CF,Valencia_CF
25228.team,Juvntus,Juventus
95935.birthyear,994,1994
139804.stadium,Donbass_Arfena,Donbass_Arena
42692.surname,igrain,Aigrain
37170.team,Jventus,Juventus
6194.stadium,San_Sro_Stadium,San_Siro_Stadium
21274.position,eDfender,Defender
18588.team,Juvnetus,Juventus
193313.position,Defnder,Defender
134746.birthplace,Bueaumont,Beaumont
193498.team,West_Ham_United_F..C,West_Ham_United_F.C.
23355.birthplace,Gulfprt,Gulfport
147655.birthyear,1928,1982
134760.birthplace,nAmarillo,Amarillo
51064.team,Juventzus,Juventus
117871.stadium,llianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
24705.surname,Guytodn,Guyton
175617.stadium,MBO_Field,BMO_Field
22339.surname,Hinenbusch,Hinnebusch
86449.birthplace,l,El
28006.birthyear,o1978,1978
90705.position,nDefender,Defender
59275.surname,Ailgrain,Aigrain
42854.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
194032.stadium,Stadce_Louis_II,Stade_Louis_II
155935.stadium,Allianz_Arena_Olympic_Stpadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
184900.team,A.C._PerugiaC_alcio,A.C._Perugia_Calcio
16998.birthplace,Shrevepotr,Shreveport
61549.birthplace,Bililngs,Billings
112187.surname,Abrqaham,Abraham
122839.position,Defendqer,Defender
159000.position,eDfender,Defender
195442.team,Jventus,Juventus
18052.team,Juvetnus,Juventus
119404.stadium,tGerhard_Hanappi_Stadium,Gerhard_Hanappi_Stadium
65282.team,rJuventus,Juventus
63959.birthplace,Vali,Vail
183642.birthyear,197w8,1978
169884.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
198589.birthplace,Montrela,Montreal
175204.birthplace,Gulfpqort,Gulfport
191594.team,rJuventus,Juventus
20488.position,Defener,Defender
119561.birthyear,9182,1982
184712.birthplace,Birminghm,Birmingham
182371.stadium,Estadio_dam_Luz,Estadio_da_Luz
26792.birthplace,Buchrest,Bucharest
92999.team,aVlencia_CF,Valencia_CF
164467.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
141984.birthyear,1938,1983
103737.birthplace,Gulfporut,Gulfport
124032.birthplace,Verbacruz,Veracruz
28260.surname,Marcino,Marciano
193224.surname,Mkatyska,Matyska
53549.position,efender,Defender
41426.birthyear,1957,1975
153540.birthplace,Guatemaal,Guatemala
6648.team,uJventus,Juventus
69641.position,Midfiedl,Midfield
6044.stadium,Sportming_Park,Sporting_Park
24008.position,Defendre,Defender
37227.surname,Aigprain,Aigrain
134074.birthyear,1892,1982
130215.team,FC_Nordjelland,FC_Nordsjelland
76829.position,Defendeyr,Defender
23895.birthyear,1r982,1982
25342.stadium,King_Powe_rStadium,King_Power_Stadium
41818.team,Tiaunjin_Teda_F.C.,Tianjin_Teda_F.C.
54009.team,Juvenvtus,Juventus
134291.position,Mdifield,Midfield
188502.birthplace,Psco,Pasco
67301.birthyear,1994***,1994
20603.position,efender,Defender
23624.team,Valenci_CF,Valencia_CF
148903.stadium,Jan_Breydel_Stdium,Jan_Breydel_Stadium
83034.position,Goalkgeeper,Goalkeeper
140850.surname,Abraahm,Abraham
18822.stadium,tadio_San_Paolo,Stadio_San_Paolo
197014.surname,Balfnaz,Balfanz
47303.stadium,Gerhard_HanappiS_tadium,Gerhard_Hanappi_Stadium
88415.birthyear,19e78,1978
133171.stadium,Allianz_Abrena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
117796.birthplace,Gulfort,Gulfport
84915.position,Midfieeld,Midfield
190251.surname,sDucasse,Ducasse
59657.birthplace,Gulpfort,Gulfport
192715.stadium,King_Pwer_Stadium,King_Power_Stadium
50279.position,Dfeender,Defender
34626.team,Juvetnus,Juventus
97486.surname,Yochmu,Yochum
101088.team,FC_Anzhi_akhachkala,FC_Anzhi_Makhachkala
191899.birthplace,uGlfport,Gulfport
97441.stadium,Sade_Louis_II,Stade_Louis_II
57785.surname,oltemeier,Noltemeier
173135.position,Derfender,Defender
59417.surname,braham,Abraham
108419.stadium,Allianz_Arena_Olympic_Staduim_Munich,Allianz_Arena_Olympic_Stadium_Munich
78174.birthplace,Memphsi,Memphis
149342.team,West_Ham_Unitde_F.C.,West_Ham_United_F.C.
39757.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
25418.team,Woverhampton_Wanderers_Football_Club,Wolverhampton_Wanderers_Football_Club
119326.birthplace,Lexingtno,Lexington
29709.birthplace,Gulpfort,Gulfport
32819.surname,xAigrain,Aigrain
199740.birthyear,198g2,1982
93017.position,oFrward,Forward
636.birthplace,lE,El
99406.birthplace,Cancnu,Cancun
6182.position,efender,Defender
18165.birthplace,Istanbuql,Istanbul
148201.team,FC_Baycern_Munich,FC_Bayern_Munich
3107.birthplace,Bexaumont,Beaumont
173306.birthyear,982,1982
190505.position,Defendre,Defender
144074.birthplace,Glufport,Gulfport
46728.birthyear,19s79,1979
195712.stadium,Dobnass_Arena,Donbass_Arena
100256.birthyear,182,1982
22324.team,Clube_de_Regatas_do_qFlamengo,Clube_de_Regatas_do_Flamengo
15214.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
71855.birthyear,195,1995
193648.surname,Hoftetter,Hofstetter
40975.surname,ezan,Sezan
80601.position,Deffender,Defender
62975.stadium,Knig_Power_Stadium,King_Power_Stadium
98265.stadium,Parc_des_Princs,Parc_des_Princes
63988.birthyear,1928,1982
52511.stadium,BMO_oField,BMO_Field
66965.surname,Dexdood,Dedood
75184.team,Juvenus,Juventus
24575.team,A.C._Peugia_Calcio,A.C._Perugia_Calcio
137471.stadium,Allianz_Arena_Olympic_Stadcium_Munich,Allianz_Arena_Olympic_Stadium_Munich
62889.position,Desfender,Defender
141557.team,BoavistaF_.C.,Boavista_F.C.
50174.surname,Aigrani,Aigrain
34395.birthyear,991,1991
45202.team,Juentus,Juventus
112489.stadium,Emirates_Stadoium,Emirates_Stadium
58154.birthplace,Shrevport,Shreveport
122495.team,AF_Fiorentina,ACF_Fiorentina
104150.birthplace,Sarasoeta,Sarasota
118840.stadium,Allianz_ArenaO_lympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
86767.birthplace,Gulport,Gulfport
23009.birthplace,Cahrleston,Charleston
117695.birthyear,19y76,1976
44278.team,Boavistax_F.C.,Boavista_F.C.
120550.stadium,Allanz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
118352.position,Midifeld,Midfield
98080.team,Lille_OCS,Lille_OSC
48961.team,P..ao.k_Fc,P.a.o.k_Fc
167487.surname,iAgrain,Aigrain
23564.birthplace,Ezl,El
194932.team,Juventsus,Juventus
64844.position,Deender,Defender
124586.stadium,Santiago_Bernbeu_Stadium,Santiago_Bernabeu_Stadium
151852.stadium,Stadio_Artemioa_Franchi,Stadio_Artemio_Franchi
117796.birthyear,198a2,1982
18014.birthyear,193,1983
7168.birthyear,198r2,1982
147083.team,Tianjin_Teda_aF.C.,Tianjin_Teda_F.C.
53092.position,efender,Defender
7271.team,jJuventus,Juventus
121210.position,Defener,Defender
139164.birthyear,19o92,1992
85420.team,oronto_FC,Toronto_FC
7645.team,Jvuentus,Juventus
68271.surname,Schahcter,Schachter
66998.team,RoyalA_ntwerp_F.C.,Royal_Antwerp_F.C.
93064.birthplace,oMnterrey,Monterrey
176829.position,eDfender,Defender
120413.team,Sport_lCub_Internacional,Sport_Club_Internacional
18914.birthyear,991,1991
57611.birthyear,19z89,1989
128023.surname,Abrahma,Abraham
157545.surname,Lblewellyn,Llewellyn
156209.surname,McCan,McCain
98023.surname,Aigrahin,Aigrain
196164.team,Juventsu,Juventus
44151.position,Defenduer,Defender
2326.birthplace,Gufport,Gulfport
35664.position,Defneder,Defender
134160.position,Midfiled,Midfield
149740.birthyear,1928,1982
170895.team,Clube_de_Regata_sdo_Flamengo,Clube_de_Regatas_do_Flamengo
35882.team,Juvyentus,Juventus
90056.stadium,BMOw_Field,BMO_Field
150389.birthplace,Wilkse,Wilkes
126693.stadium,Allianz_Arena_Olympic_Staduim_Munich,Allianz_Arena_Olympic_Stadium_Munich
187801.stadium,Jan_Breyedl_Stadium,Jan_Breydel_Stadium
69030.stadium,eltins-Arena,Veltins-Arena
194853.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
27211.birthyear,978,1978
147137.birthyear,9188,1988
4574.birthplace,lE,El
11586.team,Juvenus,Juventus
25890.position,Dfender,Defender
125095.stadium,Allianz_Arna_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
185171.birthplace,Idazho,Idaho
180749.birthplace,Etl,El
85357.position,Goakeeper,Goalkeeper
193084.stadium,Cajmp_Nou,Camp_Nou
116007.birthplace,Gulfporut,Gulfport
52850.surname,iAgrain,Aigrain
187394.position,eDfender,Defender
45815.position,Defneder,Defender
153494.position,Deefnder,Defender
76531.team,Juvkentus,Juventus
108280.birthplace,Gainesjville,Gainesville
177488.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
64842.birthyear,1892,1982
162394.birthplace,pApleton,Appleton
84172.position,efender,Defender
46466.team,S.C._Barga,S.C._Braga
29744.stadium,Estadio_daLuz,Estadio_da_Luz
183389.position,Midficeld,Midfield
12507.team,Juventsu,Juventus
40360.birthplace,lE,El
180053.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
95505.birthplace,Bijllings,Billings
146666.position,Duefender,Defender
75580.birthyear,182,1982
141829.surname,Rudtsrom,Rudstrom
35364.birthplace,Nssau,Nassau
88922.surname,Repm,Remp
3015.position,Defedner,Defender
3694.birthplace,lE,El
161849.surname,Felcinao,Felciano
104764.position,Defendre,Defender
51007.surname,Mulupszynski,Muluszynski
46940.position,Defener,Defender
143983.birthyear,199m4,1994
55816.birthyear,9178,1978
76264.position,oGalkeeper,Goalkeeper
32084.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
8635.team,Juventpus,Juventus
191348.position,Defehnder,Defender
34008.birthplace,Beautmont,Beaumont
37214.team,Wolverhampton_Wanderers_ootball_Club,Wolverhampton_Wanderers_Football_Club
16846.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
133469.birthplace,Whiet,White
39130.stadium,Estdio_da_Luz,Estadio_da_Luz
302.team,oavista_F.C.,Boavista_F.C.
79321.surname,Airgain,Aigrain
132796.surname,braham,Abraham
167743.birthplace,Cozubmel,Cozumel
38456.birthyear,1w978,1978
35434.birthplace,Egl,El
92448.stadium,Veltins-Arean,Veltins-Arena
191261.surname,Musselmn,Musselman
65151.team,Juvetnus,Juventus
30688.position,oGalkeeper,Goalkeeper
124939.birthyear,1919,1991
9682.stadium,Emiraets_Stadium,Emirates_Stadium
145421.position,idfield,Midfield
189299.stadium,Camp_Nuo,Camp_Nou
129903.stadium,Alflianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
52927.birthyear,1892,1982
