152598.season,2013,2012
105545.team,Wes_tHam_United_F.C.,West_Ham_United_F.C.
117640.stadium,Allianz_Areina_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
49046.birthyear,9196,1996
87893.birthplace,Gulfrport,Gulfport
16396.name,Brad_Zhaofang,Roger_Kazi
29214.name,Brad_Zhaofang,Cherri_Toshiaki
54319.city,Brasiia,Brasilia
55393.manager,Bon_ruiskamp,Bon_Kruiskamp
138999.stadium,Baladios,Balaidos
189503.season,2012,2014
68708.stadium,Balaidso,Balaidos
55238.manager,Xiaolei_Rnchette,Xiaolei_Ronchette
29006.name,Brad_Zhaofang,Ravin_Shengchang
55587.position,oalkeeper,Goalkeeper
87280.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
29769.name,Brad_Zhaofang,Gesine_Tilmann
177912.season,201d3,2013
45550.surname,Mxson,Maxson
103317.manager,Bernxando_Jesus,Bernando_Jesus
85733.city,Beriln,Berlin
92398.team,FC_Dinamo_Bucuresti,FC_Anzhi_Makhachkala
87386.manager,Masum_Kasprzak,Robert_Lally
166592.stadium,Staido_Olimpico,Stadio_Olimpico
32115.name,Yasubumi_Friedemann,Elenora_Noriyuki
70741.manager,Masum_Kasprzka,Masum_Kasprzak
76351.surname,Felcianjo,Felciano
153958.season,201k3,2013
70061.manager,Sigdenobu_Bodagala,Sigenobu_Bodagala
8314.season,0211,2011
107975.stadium,BjMO_Field,BMO_Field
165927.team,eFC_Midtjylland,FC_Midtjylland
10052.surname,Airain,Aigrain
9392.manager,wRyouji_Dare,Ryouji_Dare
28169.name,Brad_Zhaofang,Theordore_Zhaoqian
1121.surname,Woln,Wolin
193750.season,2011***,2011
53009.city,Brasilia,Solna
62378.city,Arlingtion,Arlington
2391.birthyear,978,1978
16689.name,Brad_Zhaofang,Basem_Noemie
88534.position,efender,Defender
134770.team,Pu.a.o.k_Fc,P.a.o.k_Fc
91643.stadium,Cmap_Nou,Camp_Nou
7489.birthplace,Kedy,Key
120603.season,2012,2014
120682.season,j2014,2014
118955.team,VfL_yWolfsburg,VfL_Wolfsburg
146123.birthplace,ichita,Wichita
23989.manager,Atsufui_Comparetto,Atsufumi_Comparetto
28480.name,Brad_Zhaofang,Graham_Kukhamay
132573.surname,Raqel,Rael
188159.name,Rohn_Sander,Rohan_Sander
73579.season,201z4,2014
106014.stadium,Staido_San_Paolo,Stadio_San_Paolo
191154.position,orward,Forward
122660.manager,Xaolei_Ronchette,Xiaolei_Ronchette
56689.season,2013,2014
140670.birthyear,199v4,1994
15937.team,Boavista_jF.C.,Boavista_F.C.
180352.birthyear,198w4,1984
154389.season,2013,2012
46616.name,Brad_Zhaofang,Yili_Junjie
164713.season,0213,2013
31695.city,Napes,Naples
64251.manager,Atsufumi_Cmparetto,Atsufumi_Comparetto
38179.city,Sattle,Seattle
72286.city,Drotmund,Dortmund
76549.season,2021,2012
167945.stadium,eKing_Power_Stadium,King_Power_Stadium
111111.season,w2015,2015
46269.name,Brad_Zhaofang,Cherri_Toshiaki
83679.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
39263.team,C_Dinamo_Bucuresti,FC_Dinamo_Bucuresti
38198.city,Montvideo,Montevideo
28272.name,Brad_Zhaofang,Lorrin_Kazuki
111117.stadium,MO_Field,BMO_Field
8374.season,2011***,2011
74450.surname,Aiwgrain,Aigrain
10165.birthplace,Loisville,Louisville
72445.season,2013,2011
32716.birthplace,Lbexington,Lexington
113690.surname,bAraham,Abraham
101691.team,FC_Saprtak_Moscow,FC_Spartak_Moscow
28798.name,Brad_Zhaofang,Philip_Sachio
53978.season,201q4,2014
51490.name,Yasubumi_Friedemann,Sahin_Owen
190212.season,2041,2014
135773.city,Glasgwo,Glasgow
2391.season,2012,2014
46325.name,Brad_Zhaofang,Tatuo_Bongki
16956.team,Boavsta_F.C.,Boavista_F.C.
5620.birthyear,198n2,1982
69563.birthplace,onakry,Conakry
91236.team,Juvetnus,Juventus
69761.stadium,Allianz_Arena_Olympi_cStadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
172623.city,Tokoy,Tokyo
105540.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
93978.season,2012,2014
43133.surname,Aigraifn,Aigrain
179543.season,2013,2012
63377.surname,gawa,Ogawa
98622.position,Mdfield,Midfield
179824.season,201,2011
38462.team,Jventus,Juventus
70564.name,Suarpol_Yechezkel,Surapol_Yechezkel
90294.season,213,2013
190407.name,Cherri_Toshiaki***,Cherri_Toshiaki
58794.season,2q012,2012
152232.birthyear,199z5,1995
56730.season,2013,2014
123564.birthplace,Efl,El
2348.season,20v14,2014
45491.name,Brad_Zhaofang,Yibei_Yousong
59228.city,Brasilia,Solna
16562.name,Brad_Zhaofang,Graham_Kukhamay
40725.birthplace,Lqouisville,Louisville
67378.stadium,Stadio_Olimgpico,Stadio_Olimpico
143384.name,Ossmar_Norton,Osmar_Norton
192011.birthplace,bSt,St
23601.season,202,2012
195478.manager,VeitL_uks,Veit_Luks
161298.surname,vAbraham,Abraham
175095.city,ySalvador,Salvador
134061.birthplace,qEl,El
172717.manager,Atsufumi_Compaertto,Atsufumi_Comparetto
76922.surname,Aigraxin,Aigrain
47231.birthyear,1899,1989
160513.stadium,Vltins-Arena,Veltins-Arena
89223.name,Jilain_Sartaj,Jialin_Sartaj
15928.birthyear,199k5,1995
118166.city,Mexxico_City,Mexico_City
29085.team,S.._Braga,S.C._Braga
16322.name,Brad_Zhaofang,Gernod_Sowmitri
2436.season,0211,2011
82914.stadium,Allian_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
182652.manager,Vagan_Sallwood,Vagan_Smallwood
140107.birthplace,os,Los
163343.season,2021,2012
70494.season,2013,2014
5105.season,2013,2012
83090.city,Haburg,Hamburg
104883.stadium,Sporing_Park,Sporting_Park
67506.name,Vishwanil_Konrad,Vishwani_Konrad
69658.birthplace,Gulfpot,Gulfport
125241.position,Defenfder,Defender
159704.season,204,2014
101406.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
20995.name,Yasubumi_Friedemann,Errol_Cetin
191373.season,2013,2012
148800.stadium,Vicente_Calderogn_Stadium,Vicente_Calderon_Stadium
69401.surname,Kappnre,Kappner
88142.manager,Masum_Kasprzak,Shigetomo_Abbas
84289.name,Chengdian_Brijehs,Chengdian_Brijesh
59635.stadium,MO_Field,BMO_Field
100755.manager,Masum_Kasprzak,Robert_Lally
22317.team,SV_Weredr_Bremen,SV_Werder_Bremen
2260.season,2z011,2011
97717.manager,Masum_Kasprzak,Shigetomo_Abbas
40300.team,Juvenuts,Juventus
18060.name,Brad_Zhaofang,Anandeep_Marinus
34552.team,S.dC._Braga,S.C._Braga
192663.birthplace,Wlimington,Wilmington
22470.surname,Aigain,Aigrain
17059.name,Brad_Zhaofang,Myla_Nikolaus
180859.stadium,BMiO_Field,BMO_Field
182349.team,Juventsu,Juventus
97940.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
191270.team,VfL_Wolfsbugr,VfL_Wolfsburg
98895.stadium,Allianz_Arena_vOlympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
170738.stadium,Allianz_Arena_Olympic_Stbadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
53117.season,2014,2011
155989.team,gFC_Spartak_Moscow,FC_Spartak_Moscow
97246.position,oFrward,Forward
28928.birthplace,wEl,El
82789.manager,Masum_Kasprzak,Robert_Lally
16080.position,Galkeeper,Goalkeeper
36997.name,Martii_Miscah,Martii_Mischa
56416.surname,Aigrwain,Aigrain
53353.birthyear,1y984,1984
176227.manager,Aiqun_Levergood***,Aiqun_Levergood
93071.position,Defeder,Defender
28245.name,Brad_Zhaofang,Silvio_Rogelio
129923.season,2021,2012
168092.birthplace,Mboile,Mobile
14111.name,Ichiang_Haan,Ichiang_Hanan
28453.name,Brad_Zhaofang,Odysseas_Iara
114715.stadium,Westfalegnstadion,Westfalenstadion
135005.birthplace,l,El
87454.city,Sona,Solna
28194.name,Brad_Zhaofang,Murat_Luc
107126.birthplace,Istnbul,Istanbul
16484.name,Brad_Zhaofang,Lode_Anamaria
152081.position,Defnder,Defender
23606.surname,Giubitoso,Gubitoso
119934.manager,Mausm_Kasprzak,Masum_Kasprzak
187860.surname,Yioccoz,Yoccoz
112741.name,Anek_Ute,Anke_Ute
155179.stadium,Parc_de_Princes,Parc_des_Princes
176716.manager,Ducyoung_Padhye,Duckyoung_Padhye
125736.season,2011,2014
76984.manager,Masum_Kasprzak,Shigetomo_Abbas
155127.birthplace,cGulfport,Gulfport
31543.name,Yasubumi_Friedemann,Fortune_Orestes
44115.position,Forwacrd,Forward
109487.stadium,Stade_Velodorme,Stade_Velodrome
16557.name,Brad_Zhaofang,Behcet_Liu
23790.city,Slona,Solna
45990.name,Brad_Zhaofang,Gina_Kenta
173732.birthplace,Albuquerqeu,Albuquerque
179479.name,Hayo_aLks,Hayo_Laks
42556.season,214,2014
58656.stadium,Allianz_Arejna_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
26417.team,Tifanjin_Teda_F.C.,Tianjin_Teda_F.C.
189320.city,Rio_de_Janero,Rio_de_Janeiro
29967.birthplace,Nasxsau,Nassau
174830.season,x2012,2012
127350.manager,Kauzhiko_Claybrook,Kazuhiko_Claybrook
196885.city,Hamubrg,Hamburg
16589.name,Brad_Zhaofang,Dallas_Chongkye
88866.season,201p3,2013
103062.birthplace,l,El
153520.position,Defenvder,Defender
166436.manager,Henryk_Kocwhs,Henryk_Kochs
1862.position,Midifeld,Midfield
77336.manager,Masum_Kasprzak,Robert_Lally
72924.surname,Llebib,Lebib
119858.birthplace,Mornoe,Monroe
73732.surname,Arbaham,Abraham
41635.name,Yasubumi_Friedemann,Ayal_Waeil
91342.team,FC_Dinamo_Bucuresti,FC_Anzhi_Makhachkala
73585.surname,Aigarin,Aigrain
90397.birthyear,k1975,1975
26051.city,Mexic_City,Mexico_City
44827.name,Brad_Zhaofang,Nasreddine_Dongseung
28558.name,Brad_Zhaofang,Graham_Kukhamay
84750.birthyear,1892,1982
98677.city,Savador,Salvador
30015.surname,Aigrian,Aigrain
102897.birthyear,975,1975
45855.name,Brad_Zhaofang,Zizette_Polina
94777.position,Defendegr,Defender
113223.birthplace,Ls,Las
17032.name,Brad_Zhaofang,Noe_Aurelie
5889.team,P.a.o.k_Fmc,P.a.o.k_Fc
76798.team,FC_Dinamo_Bucuresti,ACF_Fiorentina
174096.birthplace,Vldosta,Valdosta
194640.surname,Pulin,Poulin
9818.city,Gelsenirchen,Gelsenkirchen
77330.birthyear,995,1995
20316.season,2031,2013
166475.manager,Atsufui_Comparetto,Atsufumi_Comparetto
68559.season,2013,2014
45928.name,Brad_Zhaofang,Zizette_Polina
36189.city,ontevideo,Montevideo
28693.name,Brad_Zhaofang,Guisseppi_Abdelmadjid
110526.season,2012,2014
70103.manager,Ryouji_are,Ryouji_Dare
149036.surname,Cgaman,Cagman
80317.birthyear,9176,1976
184488.city,Rio_e_Janeiro,Rio_de_Janeiro
16926.name,Brad_Zhaofang,Graham_Kukhamay
155085.surname,Senatro,Senator
154565.season,2013,2012
39281.name,Yookun_Apsotol,Yookun_Apostol
131197.position,Defener,Defender
105315.season,2y013,2013
76019.position,Dfender,Defender
138543.stadium,Camp_Nuo,Camp_Nou
144896.birthyear,198l8,1988
49940.name,Guradian_Yongjoon,Guardian_Yongjoon
178649.surname,Kappnr,Kappner
75906.manager,Masum_Kasprzak,Shigetomo_Abbas
136500.birthplace,cVail,Vail
115994.stadium,Stadibo_San_Paolo,Stadio_San_Paolo
86400.birthplace,Gulfprot,Gulfport
45163.birthplace,l,El
12807.manager,Zhouhuim_Rubio,Zhouhui_Rubio
28380.name,Brad_Zhaofang,Philip_Sachio
124164.birthyear,1797,1977
192438.stadium,Dnobass_Arena,Donbass_Arena
193351.city,Brasilia,Solna
192062.surname,aKvasseri,Kavasseri
76889.birthyear,1928,1982
124404.birthyear,1987,1978
182716.team,Juvenus,Juventus
4223.surname,Henrikssobn,Henriksson
165270.manager,Kazuhik_oClaybrook,Kazuhiko_Claybrook
49262.birthyear,984,1984
16797.name,Brad_Zhaofang,Lorrin_Kazuki
25517.stadium,King_Powerm_Stadium,King_Power_Stadium
194571.season,2j013,2013
14734.season,2014,2011
72457.team,VfL_Wolnfsburg,VfL_Wolfsburg
28485.name,Brad_Zhaofang,Martii_Mischa
28822.name,Brad_Zhaofang,Krishnaprasad_Hiu
107719.stadium,Allianz_Arena_Olympic_Stadium_Munich***,Allianz_Arena_Olympic_Stadium_Munich
83834.manager,Masum_Kasprzak,Robert_Lally
180218.season,2013,2012
177332.season,2012,2014
16613.name,Brad_Zhaofang,Surapol_Yechezkel
175507.stadium,King_Power_Staidum,King_Power_Stadium
45564.name,Brad_Zhaofang,Vishwani_Konrad
148639.surname,Ziarvas,Ziavras
99941.birthplace,Soutoh,South
181293.surname,Abragham,Abraham
184799.manager,Anupam_xOenboll,Anupam_Oxenboll
145406.city,Lonldon,London
125627.manager,Veit_uks,Veit_Luks
85609.birthplace,pEl,El
124693.surname,igrain,Aigrain
142018.surname,Kwansy,Kwasny
172894.stadium,Stadi_oOlimpico,Stadio_Olimpico
196987.surname,Favrie,Favre
26215.name,Yasubumi_Friedemann,Ichiang_Hanan
107461.stadium,Sadio_Olimpico,Stadio_Olimpico
12042.season,2013,2012
42118.birthyear,990,1990
70184.season,2m012,2012
90097.stadium,Allianz_Arena_Olympic_Satdium_Munich,Allianz_Arena_Olympic_Stadium_Munich
71418.birthplace,Tronto,Toronto
119099.birthyear,993,1993
117416.team,Boavista_F.kC.,Boavista_F.C.
77656.stadium,Balados,Balaidos
133967.position,Dfeender,Defender
3459.surname,Sokolign,Sokolin
34707.stadium,Stadi_San_Paolo,Stadio_San_Paolo
143243.team,Pa.o.k_Fc,P.a.o.k_Fc
66622.name,Brad_Zhaofang,Klaus_Nicu
73341.manager,Sigenoub_Bodagala,Sigenobu_Bodagala
25890.birthplace,ulfport,Gulfport
95270.manager,Masum_Kasprzak,Robert_Lally
112438.birthyear,p1988,1988
135997.surname,Aigrhain,Aigrain
159931.position,Gmoalkeeper,Goalkeeper
175565.position,Midpfield,Midfield
66543.birthyear,1796,1976
163988.birthplace,Gulffport,Gulfport
56409.birthplace,t,St
140225.position,Defeinder,Defender
15284.birthyear,978,1978
197302.manager,Vagan_Smallwobod,Vagan_Smallwood
185240.season,2013,2012
40440.surname,Aigrfain,Aigrain
96489.surname,Hofsetter,Hofstetter
194686.birthyear,d1977,1977
69056.season,212,2012
99267.position,Midfied,Midfield
182589.birthyear,19w90,1990
22480.name,Yasubumi_Friedemann,Ichiang_Hanan
94501.name,Meyla_Nikolaus,Myla_Nikolaus
106808.stadium,Veltins-rAena,Veltins-Arena
114900.season,0211,2011
135070.birthplace,Gulfprot,Gulfport
44930.name,Brad_Zhaofang,Jianghai_Kiyotoshi
196214.team,Boaivsta_F.C.,Boavista_F.C.
91945.manager,Masum_Kasprzak,Robert_Lally
121851.position,vMidfield,Midfield
165125.position,Defendr,Defender
136162.city,Solan,Solna
168389.season,0213,2013
184827.manager,uranjan_Sakurai,Suranjan_Sakurai
28766.name,Brad_Zhaofang,Noe_Aurelie
41575.name,Hichum_shok,Hichum_Ashok
33020.birthyear,991,1991
16875.name,Brad_Zhaofang,Magne_Chihping
156547.city,Salvadoor,Salvador
183867.season,2013,2012
115525.birthplace,Valdmosta,Valdosta
30860.birthplace,Coankry,Conakry
43163.season,2011,2014
134655.stadium,Emiraets_Stadium,Emirates_Stadium
2842.surname,Aigrani,Aigrain
70528.manager,Sreeniva_sWohr,Sreenivas_Wohr
179524.manager,Jianglying_Micheaux,Jiangling_Micheaux
198427.manager,Robbetr_Flach,Robbert_Flach
103768.team,Garsshopper_Club_Zurich,Grasshopper_Club_Zurich
186210.surname,Macgregr,Macgregor
170806.season,2013,2012
55436.team,Sport_Claub_Internacional,Sport_Club_Internacional
45782.name,Brad_Zhaofang,Gang_Vivekananda
71243.manager,Jeremy_Camntu,Jeremy_Cantu
37000.name,agmar_Marilde,Dagmar_Marilde
48763.season,2013,2014
158869.season,202,2012
29747.name,Brad_Zhaofang,Ryoichi_Ilan
131685.season,2011,2014
147051.surname,Abrahma,Abraham
189345.birthyear,1890,1980
8616.manager,Shamala_Gibbs,Shyamala_Gibbs
2261.stadium,BMOF_ield,BMO_Field
61067.city,Brasilia,Solna
128069.season,t2014,2014
2459.manager,jSigenobu_Bodagala,Sigenobu_Bodagala
58185.season,011,2011
70355.position,Gaolkeeper,Goalkeeper
189323.stadium,Jan_Breysdel_Stadium,Jan_Breydel_Stadium
24766.season,202,2012
55757.city,vArlington,Arlington
96248.stadium,Estadio_daL_uz,Estadio_da_Luz
82063.stadium,Allianz_Arena_Olympic_StadiumM_unich,Allianz_Arena_Olympic_Stadium_Munich
19111.team,Juevntus,Juventus
63945.surname,iAgrain,Aigrain
6423.birthyear,1948,1984
44299.birthyear,1893,1983
2560.birthplace,tDes,Des
1487.city,Brasilia,Solna
15024.manager,Masu_mKasprzak,Masum_Kasprzak
101786.team,FC_Dinamo_Bucuresti,FC_Anzhi_Makhachkala
58419.position,Defeinder,Defender
101230.position,efender,Defender
18055.name,Brad_Zhaofang,Surjatini_Joohack
42591.surname,Quirtte,Quitte
28096.name,Brad_Zhaofang,Jinsei_Ranjeev
46012.name,Brad_Zhaofang,Ramakant_Elgin
164441.name,Guisseppik_Abdelmadjid,Guisseppi_Abdelmadjid
28771.name,Brad_Zhaofang,Elfriede_Zin
107843.stadium,Velitns-Arena,Veltins-Arena
31151.surname,Rudstrm,Rudstrom
157728.position,Defedner,Defender
11687.birthyear,1798,1978
41548.city,Brasilia,Solna
117347.birthplace,Vienona,Vienna
32099.team,Jventus,Juventus
21559.name,Yasubumi_Friedemann,Sahin_Owen
28920.name,Brad_Zhaofang,Izak_Monte
8988.season,2011,2014
188712.season,2104,2014
76358.stadium,Alulianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
177785.season,20c12,2012
28504.name,Brad_Zhaofang,Zicheng_Yike
99355.surname,Weatherhegad,Weatherhead
19340.city,stanbul,Istanbul
84164.stadium,MO_Field,BMO_Field
76605.season,2013,2014
167101.manager,IlYoung_Gisee,IlYoung_Giese
29696.name,Brad_Zhaofang,Krishnaprasad_Hiu
44745.city,Gelsenkirchn,Gelsenkirchen
40820.name,Yasubumi_Friedemann,Sahin_Owen
165600.birthyear,9187,1987
77606.birthyear,1798,1978
64662.birthyear,9182,1982
149637.position,Midfeld,Midfield
196679.surname,rAbraham,Abraham
83846.manager,Masum_Kasprzak,Shigetomo_Abbas
172975.surname,Farzrag,Farrag
148270.birthplace,l,El
27529.name,Yasubumi_Friedemann,Gururaj_Emilio
182239.stadium,Stadiox_San_Paolo,Stadio_San_Paolo
192957.team,Juevntus,Juventus
22176.name,Suralpol_Yechezkel,Surapol_Yechezkel
59117.surname,imkovsky,Timkovsky
29877.team,Jvuentus,Juventus
148014.stadium,Santiago_Bernbeu_Stadium,Santiago_Bernabeu_Stadium
116409.surname,Aigrani,Aigrain
190394.birthplace,Lexoington,Lexington
20748.season,201d1,2011
120957.manager,Mlattan_Edelhoff,Mattan_Edelhoff
45821.stadium,King_oPwer_Stadium,King_Power_Stadium
119749.team,ACF_sFiorentina,ACF_Fiorentina
178648.manager,Suranjan_Sakuraei,Suranjan_Sakurai
35751.birthplace,rEl,El
120421.team,Grasshopper_Club_urich,Grasshopper_Club_Zurich
80437.birthplace,lE,El
99509.manager,Masum_Kasprzak,Shigetomo_Abbas
52638.team,SV_Werder_Bemen,SV_Werder_Bremen
191077.birthplace,Caracs,Caracas
111750.manager,OlaviGurd,Olavi_Gurd
26131.birthplace,Touloiuse,Toulouse
70188.position,Midfiexld,Midfield
138583.stadium,San_Sro_Stadium,San_Siro_Stadium
93841.name,Jinsei_Ranjeqev,Jinsei_Ranjeev
134484.team,FC_Kaiyserslautern,FC_Kaiserslautern
23368.manager,lIYoung_Giese,IlYoung_Giese
134087.position,eDfender,Defender
65318.team,rasshopper_Club_Zurich,Grasshopper_Club_Zurich
104857.stadium,Allianz_Arena_Oympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
138044.season,2105,2015
110322.stadium,Sporting_Parzk,Sporting_Park
43004.birthyear,1q995,1995
171953.position,Midfeld,Midfield
19535.manager,Bon_Krtuiskamp,Bon_Kruiskamp
157481.birthplace,Beaumkont,Beaumont
66125.season,2001,2010
128639.season,203,2013
177742.name,Zizetter_Polina,Zizette_Polina
17305.position,iMdfield,Midfield
183184.surname,Grnems,Grems
161154.surname,Gos,Goss
141448.city,sItanbul,Istanbul
26053.birthyear,1d983,1983
145788.surname,Dabipai,Dabipi
29028.name,Brad_Zhaofang,Oryal_Tohru
57680.birthplace,indhoek,Windhoek
61128.manager,Ahsan_Klxiger,Ahsan_Kliger
83627.city,Stuttqgart,Stuttgart
105193.position,efender,Defender
59950.birthplace,Dse,Des
28817.name,Brad_Zhaofang,Yannick_Ronald
16711.name,Brad_Zhaofang,Tatuo_Bongki
86767.birthplace,Gulfpovrt,Gulfport
85618.position,Defendre,Defender
127486.birthyear,1997,1979
19249.name,Yasubumi_Friedemann,Lorrin_Kazuki
150616.birthplace,Cozuel,Cozumel
23254.birthplace,Pargue,Prague
50775.city,Brasilia,Solna
142825.manager,Rashi_Papadourkis,Rashi_Papadourakis
2234.manager,Robert_Llly,Robert_Lally
89459.manager,Masum_Kasprzak,Shigetomo_Abbas
12974.season,015,2015
48731.birthyear,1798,1978
73568.season,2021,2012
45674.name,Yasubumi_Friedemann,Raymond_Huaiyuan
174659.city,Sola,Solna
32666.birthyear,192,1982
175582.birthplace,Greensborao,Greensboro
181387.season,t2011,2011
38027.city,Muinch,Munich
134445.birthyear,199v5,1995
71965.birthyear,978,1978
112459.surname,ael,Rael
38125.city,oCardiff,Cardiff
69418.city,Maexico_City,Mexico_City
43468.position,Defedner,Defender
76978.birthyear,1939,1993
15654.position,Defendfer,Defender
107937.city,Naplhes,Naples
41710.birthyear,1949,1994
145201.city,Riso_de_Janeiro,Rio_de_Janeiro
4330.team,ACF_Fioerntina,ACF_Fiorentina
141288.stadium,Allianz_Arfena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
37541.name,Ichang_Hanan,Ichiang_Hanan
97876.team,eattle_Sounders,Seattle_Sounders
26161.position,Midfiedl,Midfield
74979.birthplace,Gulgfport,Gulfport
89822.position,Defnder,Defender
87733.team,The_New_Sints_F.C.,The_New_Saints_F.C.
154935.season,2013,2012
72108.position,Goakeeper,Goalkeeper
166208.manager,Oclavi_Gurd,Olavi_Gurd
58153.season,2013,2014
137473.season,2051,2015
156057.surname,Lseperance,Lesperance
100188.name,Dwevina_Qutaibah,Devina_Qutaibah
161360.surname,Felciao,Felciano
159559.team,SV_Weder_Bremen,SV_Werder_Bremen
99118.manager,Masum_Kasprzak,Shigetomo_Abbas
33546.team,FKv_Partizan,FK_Partizan
78057.stadium,Whtie_Hart_Lane,White_Hart_Lane
191002.birthplace,assau,Nassau
38640.stadium,King_Pqower_Stadium,King_Power_Stadium
54079.name,Guardiank_Yongjoon,Guardian_Yongjoon
92121.birthyear,1798,1978
151414.stadium,Allianz_Arena_Olympic_tSadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
88657.surname,Weathehead,Weatherhead
198443.season,201,2011
156788.position,Forwvard,Forward
106950.birthplace,Savanncah,Savannah
140135.birthyear,1987,1978
191413.team,uJventus,Juventus
96686.team,FC_SpartakMoscow,FC_Spartak_Moscow
188457.stadium,tSade_Velodrome,Stade_Velodrome
10139.position,Forwarhd,Forward
65205.city,Brasilia,Solna
153079.surname,Zaberle,Zabele
42803.surname,Ruocdco,Ruocco
128796.position,Mdifield,Midfield
21544.birthyear,1d994,1994
123309.birthyear,9188,1988
45877.name,Brad_Zhaofang,Farzan_Jakob
70161.season,2013,2011
92533.name,Andres_Yahwya,Andres_Yahya
46227.name,Brad_Zhaofang,Petko_Maogang
28406.name,Brad_Zhaofang,Huu_Shian
40308.season,211,2011
6889.position,Defeender,Defender
147860.birthplace,Mulnich,Munich
15598.position,oDefender,Defender
28959.name,Brad_Zhaofang,Hongsing_Marla
34683.manager,eOlavi_Gurd,Olavi_Gurd
37888.stadium,Constant_Vnaden_Stock_Stadium,Constant_Vanden_Stock_Stadium
43758.season,2051,2015
196622.season,2q011,2011
152096.position,Defendeur,Defender
16660.name,Brad_Zhaofang,Ichiang_Hanan
105209.city,Ipstanbul,Istanbul
43756.team,VfL_Wolfsbrg,VfL_Wolfsburg
162540.stadium,Stadio_Olimpioc,Stadio_Olimpico
81200.stadium,Santiago_Bernabeu_Staidum,Santiago_Bernabeu_Stadium
9660.position,Midfeild,Midfield
67967.season,201n5,2015
38014.name,Yadran_Mechthuild,Yadran_Mechthild
48984.name,Yasubumi_Friedemann,Lorrin_Kazuki
161845.city,Dotmund,Dortmund
12040.season,2013,2012
127185.season,20s11,2011
45997.name,Brad_Zhaofang,Sylvie_Nathalie
27993.position,Defendre,Defender
146973.team,The_New_aSints_F.C.,The_New_Saints_F.C.
2709.birthyear,983,1983
178547.stadium,Sadio_Olimpico,Stadio_Olimpico
51004.stadium,Santiago_cBernabeu_Stadium,Santiago_Bernabeu_Stadium
21326.name,Yasubumi_Friedemann,Ichiang_Hanan
177592.position,orward,Forward
22421.birthyear,198v9,1989
28185.team,A.C._Perugia_Calcoi,A.C._Perugia_Calcio
49130.season,201x3,2013
122760.position,Foward,Forward
94035.surname,dTimkovsky,Timkovsky
56926.birthplace,Shrevport,Shreveport
20233.season,2021,2012
5972.city,Stuttgat,Stuttgart
46269.city,Brasilia,Solna
161869.birthplace,uGlfport,Gulfport
16540.name,Brad_Zhaofang,Jinsei_Ranjeev
122957.birthplace,Vancover,Vancouver
11410.city,Glaqsgow,Glasgow
57840.birthplace,So,Sao
10463.season,2012,2014
107246.manager,AiqunLevergood,Aiqun_Levergood
28267.name,Brad_Zhaofang,Vishwani_Konrad
28719.name,Brad_Zhaofang,Errol_Cetin
137529.season,2012,2014
32011.stadium,Santiadgo_Bernabeu_Stadium,Santiago_Bernabeu_Stadium
185296.season,2013,2012
39047.season,2013,2012
54534.birthyear,196,1996
188533.team,Juventius,Juventus
139435.birthplace,l,El
166182.stadium,St_James__Panrk,St_James__Park
52151.position,Defener,Defender
40135.birthyear,1987,1978
6935.birthyear,9178,1978
84231.surname,elciano,Felciano
25860.birthplace,lAmarillo,Amarillo
126404.stadium,Santiago_Bernabe_uStadium,Santiago_Bernabeu_Stadium
87562.season,2t011,2011
93682.manager,Aiuqn_Levergood,Aiqun_Levergood
77556.manager,Masum_Kasprzak,Robert_Lally
72073.season,2012,2014
186533.city,Gelsenkirchn,Gelsenkirchen
56631.season,2013,2014
17898.name,Brad_Zhaofang,Ludomir_Franziska
66388.season,2013,2014
138727.stadium,BM_OField,BMO_Field
2123.stadium,Gerhard_Hanappi_tadium,Gerhard_Hanappi_Stadium
131677.season,2102,2012
33796.position,Fowrard,Forward
11153.surname,Tchernyh,Tchernykh
82074.name,Steniar_Sathis,Steinar_Sathis
28800.name,Brad_Zhaofang,Daisy_Ryotaro
79226.city,thens,Athens
192501.city,Npales,Naples
121557.city,Cadiff,Cardiff
132274.city,rlando,Orlando
97179.team,Forest_Green_overs_F.C.,Forest_Green_Rovers_F.C.
22090.birthplace,lE,El
134525.stadium,BMO_Ficeld,BMO_Field
162678.birthyear,990,1990
50487.birthyear,178,1978
162228.surname,Abrahalm,Abraham
107911.city,Hambugr,Hamburg
26774.name,Gerhnod_Sowmitri,Gernod_Sowmitri
160514.position,Midfild,Midfield
178145.surname,Bellosa,Bellosta
