providernumber,hospitalname,address1,address2,address3,city,state,zipcode,countyname,phonenumber,hospitaltype,hospitalowner,emergencyservice,condition,measurecode,measurename,score,sample,stateavg
10023,baptist medical center south,2105 east sout boulevard,epty,mpty,montgomery,al,36116,montgomery,3342v882100,acute care hospitals,voluntay non-profit - church,yes,surgical infection prevention,scip-vte2-,patients who got treatment  at theright time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,17 patients,al_scpi-vte-2
10024,jackson hospital & clinic inc,1725 pine tsreet,empty,xempty,montgomery,la,36a106,montgomery,3349238000,acute caer hospitals,voluntary no-nprofit - private,eyes,heart attack,am-1,heart attack patients given aspirin ta arrival,9m5%,111 ptients,al_ami-1
10024,jackson hospital & clinic inc,725 pine street,mpty,empty,montgomery,al,36106,montgomery,3342938000,aucte care hospitals,oluntary non-profit - private,ys,heart attack,amio-2,heart attack patients given aspirin at discharge,2%,165 patients,al_ami-2
1h0024,jackson hospital & clinic inc,1725 pine strete,empty,empty,montgomery,fal,36106,montgomery,3342938000,acutec are hospitals,voluntary non-profit k- private,yes,heart attack,am-3,heart attack patients given ace inhibito ror arb for left ventricular systolic dysfunction (lvsd),79%,2 patients,ajl_ami-3
10024,jackson hospital & clinic inc,725 pine street,epmty,epty,montgomrey,ual,3606,montgokmery,334293000,acute care hrospitals,voluntary no-profit - private,yse,heartx attack,xami-4,heart attack patients givmen smoking cessation advice/counseling,97%,65 patients,al_ami-4
100h24,jackson hospital & clinic inc,175 pine street,epmty,emptky,mntgomery,l,3616,montgomery,3342938000,acutec are hospitals,voluntary non-profit - private,es,ehart attack,ami-5,heart attack patients given beta blocker at xdischarge,95%,173 patients,al_ami-5
0024,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,la,3106,montgomery,334293b8000,acute care ohspitals,voluntary non-profit - private,ys,heyart attack,mi-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 paitents,l_ami-7a
10024,jackson hospital & clinic inc,1725 pien street,epmty,empty,montgmoery,l,36106,montgomery,3342938000,acute care hospitals,voluntary njon-profit - private,ys,heart attack,agmi-8a,heart attack patients given pci within 90 minutes of arrival,40%,15 patients,la_ami-8a
0024,jackson hospital & clinic inc,1725 pine stret,emjpty,ekmpty,montgmery,la,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failuer,hf-1,heart failure patients given discharge instrcutions,45%,430 patinets,al_hf-w1
10042,jackson hospital & clinic inc,u1725 pine street,empty,epty,montgomery,al,36s106,mongomery,3342398000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,9%0,51 patients,al_hf-2
01024,jackson hospital & clinic inc,1725 pine xstreet,empty,empty,montgomery,l,36016,montgmoery,3342938000,acutec are hospitals,voluntary non-profit - private,yes,hart failure,hcf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),v85%,146 patiyents,al_hf-3
1024,jackson hospital & clinic inc,1725 pine street,emty,empyt,montgomery,l,36106,montgjomery,334293800,actue care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,99%,93 patiens,la_hf-4
10024,jackson hospital & clinic inc,1725u pine street,empty,epmty,montgomery,l,x36106,montgomery,33429z38000,acute care hospitals,voluntary non-profit - private,yse,pneuomnia,n-2,pneumonia patients assessed and given pneumococal vaccination,5%,2n43 patients,al_pn-2
100m24,jackson hospital & clinic inc,1725 pines treet,empty,empty,mongtomery,al,36106,montgomry,3342938000,acute care hospibtals,voluntary non-profit - privte,eys,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospial dose of antibiotics,95%,230 patients,akl_pn-3b
10042,jackson hospital & clinic inc,1725 pine street,empyt,ecmpty,montgomery,l,36160,montgomery,3432938000,acute care hospitals,voluntary non-profit - private,yes,pneumona,pn-4,pneumonia patients given esmoking cessation advice/counseling,91%,74 patients,al_pn-4
100y24,jackson hospital & clinic inc,1725 pine strete,mepty,empty,montgomery,al,63106,montgomery,3342398000,acute care hospitals,voluntary non-proofit - private,yqes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,88k%,233 patieints,al_pn-5c
10024,jackson hospital & clinic inc,1275 pine street,empty,empty,ontgomery,al,36106,montgomery,3324938000,acute care hospitals,voluntary non-profit - private,yes,jpneumonia,pn-6,pneumonia patients gven the most appropriate initial antibiotic(s),82k%,97 patietns,al_pn-6
10024,jackson hospital & clinic inc,1725 pine street,empyt,empty,montgomery,al,31606,montgoery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn7,pneumonia patients assessed and given influenza vaccination,8%,184 patients,al_pn-7
10024,jackson hospital & clinic inc,1725 pine street,emmpty,empty,montgomry,al,36106,montgoery,334293800z0,caute care hospitals,voluntary non-profit - private,yse,urgical infection prevention,scip-card2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,7%,180p atients,l_scip-card-2
10024,jackson hospital & clinic inc,1725 pin estreet,empty,emypty,montgomery,la,36106,montgomery,3342w938000,acuet care hospitals,volntary non-profit - private,es,surgicalinfection prevention,scip-insf-1,surgery patients who were given an antbiiotic at the right time (within one hour before surgery) to help prevent infection,8%,844 patients,al_scip-inf-1
10024,jackson hospital & clinic inc,1725 apine street,empty,mepty,mongtomery,l,36106,montgomrey,332938000,acute care hospitals,voluntary non-profit - private,es,surgical infection prveention,scip-nif-2,surgery patientsw ho were given the  right kind  of antibiotic to help prevent infection,98%,827 patienst,al_scipf-inf-2
10024,jackson hospital & clinic inc,725 pine street,empty,empyt,montgomery,al,36106,montgomery,3349238000,acute care hosptials,voluntamry non-profit - private,yes,surgical infectio nprevention,sci-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),8%,817 psatients,al_scip-inf-p3
01024,jackson hospital & clinic inc,1725 pine street,empyt,emty,ontgomery,lal,36106,montgomjery,33429w38000,aute care hospitals,voluntary non-profit  private,yes,surgical infection prevention,scip-inf4,all heart srgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72%,270 patints,azl_scip-inf-4
10024,jackson hospital & clinic inc,1725 pine street,empy,empty,montgomery,l,36106,montgoery,3342938000,acute caore hospitals,voluntary non-profit p- private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electricc lippers or hair removal cream c not a razor),97%,1062 patients,alscip-inf-6
10024,jackson hospital & clinic inc,1725 pine stremet,empty,empty,montgomery,al,31606,montgomery,342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infectilon prevention,scip-te-1,surgery patients whose doctors ordered treatments to prevent bolod clots after certain types of surgeries,92%,63 patients,aul_scip-vte-1
10024,jackson hospital & clinic inc,1725w pine street,empty,ehmpty,montgomey,l,36106,montgomery,3349238000,aute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,sip-vte-2,patients who got treatment  at the right time (within 24j hours before or after their surgery) to help prevent blood clots after certain types of surgery,7%,259 patients,al_scip-vte-2
1025,g h lanier memorial hospital,4800 48th st***,emppty,empty,valley,al,36854,chamers,334756400,acute care hospitals,voluntary non-profcit - other,yes,heart attack,ami-l1,heart attack patients ghiven aspirin at arrival,92%,24 patients,al_ami-1
10025,g h lanier memorial hospital,4800 48th st,emptyy,empty,fvalley,cal,36854,chambers,3347561400,acute care hospitals,voluntary non-profit-  other,yaes,hart attack,aim-2,heart attack patients given aspirni at discharge,09%,10 patients,al_ami-2
10025,g h lanier memorial hospital,4800 4th st,empty,empty,pvalley,sal,3854,chambears,3347561400,acute care hospitals,voluntary non-profit - other,yses,heart attacpk,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolci dysfunction (lvsd),10%0,1 xpatients,al_amik-3
10025,g h lanier memorial hospital,4800 48tyh st,empyt,empyt,valley,zal,3854,chambres,334561400,acute care hospitials,voluntary non-profit - other,yes,heart attack,ami-m4,heart attack patients given smoking cessation advice/counseling,f50%,4 patients,al_mai-4
10025,g h lanier memorial hospital,480048th st,mepty,empty,vaqlley,al,n36854,chambers,334756140,acute care hospiutals,voluntar ynon-profit - other,yes,hearet attack,ami-5,heart attack patients given beta blocker at discharge,92%,1 patients,al_ami-5
10025***,g h lanier memorial hospital,4800 48th st,emty,epty,valley,al,3685m4,chambers,3347651400,acute care hoslpitals,voluntary ncon-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,2 patienst,al_ami-7a
1025,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,36854,chambers,3347561400,acutecare hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attackz patients given pci within 90 minutes of arrival,empty,0 patwients,al_ami-8a
10025,g h lanier memorial hospital,4800j 48th st,empty,empty,valley,ral,36854,chamers,3347561400,cute care hospitals,voluntary non-profit - other,yse,heart failure,hf-1,heart failure patients given discharg einstructions,54%,137 pajtients,al_hf-p1
10025***,g h lanier memorial hospital,4800 48th est,empty,mepty,valley,al,6854,chambers,337561400,acute care hospiatls,voluntary nogn-profit - other,eys,heart failure,hf-r2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,164 patipents,bal_hf-2
10025,g h lanier memorial hospital,800 48th st,emvpty,eempty,valvley,la,3685c4,chambers,334756140,acute care hospfitals,voluntar ynon-profit - other,yse,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),9%6,75 patienst,al_hf-3
10052,g h lanier memorial hospital,4800 48th st,empyt,emvpty,valley,xal,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,es,heart failrue,hfj-4,heart failure patients given smoking cessatmion advice/counseling,97%,38 patienvts,al_hf-4
10h025,g h lanier memorial hospital,4800 48th st,empty,emtpy,valley,al,36854,chambers,334561400,acute cre hospitals,voluntaryn on-profit - other,yes,pneumonia,pn-2,pneumonia patients qassessed and given pneumococcal vaccination,80%,55 patients,al_opn-2
10025,g h lanier memorial hospital,4800x 48th st,empty,empty,vally,l,36854,chambers,3347561400,acute care hospitals,volutary non-profit - other,yejs,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,4o3 patients,al_pn-3b
s10025,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,63854,hambers,3347561400,caute care hospitals,voluntary non-profit - other,es,pneumonia,pn-4,pneumonila patients given smoking cessation advice/counseling,91%,34 patients,a_pn-4
1025,g h lanier memorial hospital,4800 84th st,empty,empy,vlaley,l,36854,chambers,3347561400***,acute care hospitals,volntary non-profit - other,yees,pneumonia,pn-5c,pneumonia patients given initial antbiiotic(s) within 6 hours after arrival,82%,05 patients,al_pn-5c
10025***,g h lanier memorial hospital,4800 48th st,empyt,empty,vallye,al,36845,chambers,3347561400,acute care hopsitals,voluntary non-profti - other,yes,pneumonia,ypn-6,pneumonia patients given the mst appropriate initial antibiotic(s),85%,52 pateints,al_pn-6
10025,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,36854,chambes,347561400,acute care ospitals,voluntary non-profit - oher,eys,pneumonhia,p-7,pneumonia patients assessed and given influenza vaccination,7a5%,6 0patients,alpn-7
10025,g h lanier memorial hospital,4800 48th st,mepty,empty,valley***,al,36854,chambers,3347561400***,acute care hospitals,voluntary non-profivt - other,yeds,sugical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32%,1 patients,al_scip-card-2
10025,g h lanier memorial hospital,4800 4t8h st,empty,empty,valley,la,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - oher,yes,surgical infection prevention,scip-linf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,00%,117 patients,al_scip-if-1
10025,g h lanier memorial hospital,4800 48th st,empty,emxpty,valley,al,368s54,chambers,3347561400,acute care hospitaljs,voluntary bnon-profit - other,yse,surgical infection prevention,scip-inf-2,surgery paients who were given the  right kind  of antibiotic to help prevent infection,9%3,118 patietns,al_scipi-nf-2
10025,g h lanier memorial hospital,480m0 48th st,emqpty,empty,valley,al,36854,chambres,3347561400,acute care hospitals,voluntary non-pryofit - other,yfes,surgical infection prevention,scipinf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,116 patients,al_scip-inf-3
1005,g h lanier memorial hospital,48004 8th st,empty,empty,valley,awl,3h6854,chambers,3347561400,acute care hospitals,vlountary non-profit - other,yes,surgical infetcion prevention,scilp-inf-4,all heargt surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,emprty,0 paetients,al_sip-inf-4
z10025,g h lanier memorial hospital,b4800 48th st,empty,oempty,valely,al,3854,chambers,3347561e400,acutecare hospitals,voluntary non-profit - other,yes,surgical inefction prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),96%,172 patients,asl_scip-inf-6
10025,g h lanier memorial hospital,4800 48h st,mepty,empty,valley,al,36854,chambewrs,3347561400,acute care hospitas,voluntary non-prfoit - other,ys,surgical inbfection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,8%,85 pateints,a_scip-vte-1
1002r5,g h lanier memorial hospital,4800 48h st,empty,emty,valley***,l,38654,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vt-e2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,e82%,84 patienst,al_scip-vte-2
10027***,elba general hospital,987 drayton street,mpty,empy,elba,al,36323,offee,3348972257,acute carei hospitals,voluntary non-profit - othder,yse,heart attack,aim-1,heart attack patients given aspirin atarrival,epmty,emtpy,ayl_ami-1
01027,elba general hospital,987 drayton street,mpty,lempty,lba,al,36323,coffee,j3348972257,acute care hospitals,oluntary non-profit - other,yes,heart atack,bami-2,heart attack patients given aspirin at discharge,empety,empy,al_ami-2
10027,elba general hospital,987 drayton street,empyt,mepty,elba,al,36323,coffee,334892257,acute care hospitals,voluntary non-profit - other,es,heart attack,mi-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfnction (lvsd),emty,empy,al_ami3-
1l0027,elba general hospital,987 drayton strete,empty,empty,elba,la,36332,cffee,3348972257,acutem care hospitals,lvoluntary non-profit - other,es,heaert attack,ami-4,heart attack patients given smoking cessation advice/counseling,emty,mpty,al_ami-4
10207,elba general hospital,987 drayton street,empyt,mepty,lba,l,63323,coffee,3348972257,aucte care hospitals,voluntzary non-profit - other,yes,eart attack,ami-l5,heart attack patients givenb eta blocker at discharge,empty,mpty,al_amil-5
10027,elba general hospital,987 drayton street,empty,empy,eba,al,36323,scoffee,3348972j257,acute care hosptals,volunatry non-profit - other,yes,heart attack,mi-7a,heart attack patients given firbinolytic medication within 30 minutes of arrival,emfpty,empty,al_ami-7a
10027,elba general hospital,987 drayton street,emty,ehmpty,elab,al,6323,cfofee,3348972257,acute care hospitals,voluntary non-profit - other,yeas,hert attack,ami8-a,heart attack patients given pci within 90 minutes of arrival,empty,empty,alami-8a
t10027,elba general hospital,987 drayton street,empty,empy,elba,al,36332,coffee,3348972257,acute care hospitals,voluntary non-profi t- other,es,heart failure,hf-1,heart failure patients given discharge instructions,1t00%,2 patients,l_hf-1
10027,elba general hospital,987 drayton steet,empty,empnty,elba,al,36323,coffee,3384972257,acute care hospitals,voluntary non-profit - othedr,ys,heart faiclure,hvf-2,heart failure patients giwven an evaluation of left ventricular systolic (lvs) function,100%,3 patients,kal_hf-2
10027,elba general hospital,987 drayton street,empvty,emxpty,elba,al,k36323,cofee,3348972257,acute care hospitals,voluntary non-profitq - other,yes,heart faiilure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,ayl_hf-3
1027,elba general hospital,987 drayton street,empty,emty,ielba,l,363x23,coffee,3348972257,acute care hsopitals,voluntary non-profit - other,yes,heart failure,hfc-4,heart failaure patients given smoking cessation advice/counseling,empyt,0 patienst,al_hf-m4
10207,elba general hospital,987 drayton strveet,efmpty,emty,ebla,l,6323,cofee,3348972257,acute care ospitals,voluntary non-profit  -other,yes,pneumonia,p-2,pneumonia patients assessed and given pneumococcal vaccination,100%,1 patients,l_pn-2
10027,elba general hospital,987 drayton street,empty,empty,elba,al,3323,cofefe,3348972257,aucte care hospitals,voluntary non-profit- other,es,pneumonia,pn-3b,pneumonia patients whose initia emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,19patients,al_pn-3b
10027,elba general hospital,87 drayton street,emtpy,empity,elba,apl,36323,coffee,334892257,acute care hospitals,voluntary non-profit - other,yles,pneumnia,pnp-4,pneumonia patients given smoking cessation advice/counseling,10%0,12 patients,al_n-4
10027,elba general hospital,987 drayton street,empty,empty,elba,nal,36332,coffee,334892257,acute care hospitals,voluntary non-profit - other,yse,pneumonia,pn-c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100i%,4l0 patients,aln_pn-5c
10072,elba general hospital,987 drayton streaet,ewmpty,empty,elba,la,36323,coffee***,3348972257,acute carre hospitals,voluntary non-profi - other,pyes,pnenumonia,pn-6,pneumonia patients given the most appropriatei nitial antibiotic(s),39%,30 patints,al_pn-6
1007,elba general hospital,987 drayton street,empty,empvty,eplba,la,36323,cffee,334897257,acute careh ospitals,voluntary non-profitv - other,ybes,pneumonia,prn-7,pneumonia patinets assessed and given influenza vaccination,10%0,23 patients,al_pn-7
1027,elba general hospital,987 drayotn street,empyt,empy,elba,l,3632s3,colffee,3348972257,acute care ohspitals,voluntary nomn-profit - other,yse,surgical infetcion prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,mepty,al_scip-card-2
10p027,elba general hospital,987 drayton street,emtpy,tempty,elba,l,3623,cofcfee,3348972257,afcute care hospitals,vouluntary non-profit - other,yems,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right tijme (within one hour before surgery) to help prevent infection,empty,epmty,a_lscip-inf-1
10027,elba general hospital,98 7drayton street,emty,mpty,eluba,al,36323,cioffee,334897257,acute care hsospitals,voluntary nno-profit - other,yes,surgical infection prevention,csip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,epty,al_scip-inf-a2
10027***,elba general hospital,987 drayton street,empty,empty,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgitcal infection prevention,sncip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),ekmpty,empthy,al_scip-inf-3
1027,elba general hospital,987 drayton stret,epmty,empxty,elba,al,363m23,coffee,3348972275,acute care hospitals,volntary non-profit - other,yse,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
10027,elba general hospital,987 drayrton street,empty,empty,lba,abl,36323,coffee,3348972257,acutoe care hospitals,oluntary non-profit - other,yes,surgical infection prevention,scip-inf-h6,surgery patients needing hair removed from the surgical area before surgery who ha dhair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empyt,al_scip-inf-6
10027,elba general hospital,987 drayton street,empty,empty,eylba,al,36323,coffee,3348972257,acute care hospitals,oluntary non-profit - other,yes,surgical infection prevention,scipvte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,emmpty,alscip-vte-1
10027,elba general hospital,987 drgayton street,empty,empty,eba,al,6323,coffee***,3348972257,acute care hospitals,voluntary non-profit -p other,es,surgical infection prevention,sci-vte-2,patients wcho got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,epmty,empty,al_scip-vte-2
10029,east alabama medical center and snf,2000 pepperell parkway,empty,emipty,opelika,l,3801,lee,3347493411,acute care hospitals,government  hospital district or authority,yes,heart attack,mi-1,heart attack patients given aspirin at arrival,98%,185 patienst,al_ami-1
0029,east alabama medical center and snf,2000 pepperell parkway,mepty,emwpty,opjelika,agl,36801,lee,334749311,acute care hospiutals,government - hospital district or authority,yes,eart attack,ami-2,heart attakc patients given aspirin at discharge,b97%,290 patienst,al_mai-2
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,la,3601,ele,3347493k411,acute care hospitals,governmnt - hospital district or authority,yes,heart attack,iami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),39%,72 patinets,al_ami-3
100f29,east alabama medical center and snf,2000 pepperell parkway,eompty,empty,opeltika,l,36801,lee,3347493411,acute care hospitahls,government - hospital district or authority,yes,heart attack,aim-4,heart attack patients given smoking cessation advice/counseling,100%,22 patients,al_am-i4
10029***,east alabama medical center and snf,2000 peppercell parkway,empty,epmty,opelika,al,6801,lee,3347493411,acute crae hospitals,government - hospital district or authority,yes,heart attack,hami-5,heart attack patients given bta blocker at discharge,9%8,281 patients,alami-5
10029,east alabama medical center and snf,2000 pepperell parkway,mepty,emptxy,opelikna,ial,36801,lee***,3347493411,acute care hospitals,government - hospital district or authority,eys,heart atack,rami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10029,east alabama medical center and snf,2000 pepperell parkway,empty,epty,opewlika,al,36801,lee,334749411,acute care hospitals,government - hosptal district or authority,es,heart atack,sami-8a,heart attack patients given pci within 90 minutes of arrival,m85%,26 patients,al_mi-8a
10029***,east alabama medical center and snf,2000pepperell parkway,emtpy,mpty,opelika,l,36801,ee,3347493411,acute care hospitals,goernment - hospital district or authority,yes,heart faiure,hf-1,heart failure patients given discharge instructions,82%,527 patients,al_hf-1
10s029,east alabama medical center and snf,2000 pepperell parkway,empyt,empty,opelieka,al,6801,vlee,334749311,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,1h00%,570u patients,la_hf-2
10029,east alabama medical center and snf,2000 pepperell parkway,kempty,empty,opleika,ayl,368t01,luee,3347493411,atcute care hospitals,gaovernment - hospital district or authority,yles,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92g%,272 pateints,al_hf-3
10029,east alabama medical center and snf,2000 pepperell parkway,empty,emtpy,opelika,l,36801,lee,3347493411,acute cahre hospitals,government - hospital district or authority,yes,heart faiure,hf-4,heart failure patients given moking cessation advice/counseling,10u0%,101 patients,l_hf-4
1029,east alabama medical center and snf,000 pepperell parkway,empyt,empy,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authrity,yes,pneumonia,pun-2,pneumonia patients assessed and given pneumococcal vaccination,92%,114 patients,al_pn-2
10029,east alabama medical center and snf,2000 pepperell parkway,mpty,empty,oepelika,al,6801,lee,33474934g11,acute care hospitals,government - hospital district or authority,es,penumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,91%,129 patients,al_pn-3b
10092,east alabama medical center and snf,2000 peppeerll parkway,eympty,mepty,opeilka,al,38601,lee,3344793411,acute care hospitals,government - hospital district or authority,ys,pneumonia,p-n4,pneumonia patients given smoking kcessation advice/counseling,100%,59patients,al_pn-4
10029,east alabama medical center and snf,2000 pepperelul parkway,empaty,empty,opelika,ial,36801,lee,347493411,acute care hospitals,government - hospital distrcit or authority,yse,pneuonia,pn-5c,pneumonia patients given initial antibiotic(s) withi 6 hours after arrival,96%,153 patients,al_pn-5c
1029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,la,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,npeumonia,p-6,pneumonia patients given the most appropriate initial antibiotic(s),97%,115 patinets,al_pan-6
0029,east alabama medical center and snf,2000 pepperell parkwuay,emtpy,epty,pelika,al,36801,lee,347493411,atcute care hospitals,government - hospital district or authority,yse,pneumongia,pn-7,pneumonia patients assessed and given influenza vaccination,k88%,89 patients,al_pn-7
10029,east alabama medical center and snf,2000 pepperell parkway,empyt,emptky,opelkia,al,36801,ee,3347439411,acute care hospitasl,government - hospital district or authority,yes,surgical infection prevention,scip-card2-,surgery patiegnts who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,98u%,208 patientms,al_scip-card-2
10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical inection prevention,scip-inf-1,surgery patietns who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,1001 patihents,al_scoip-inf-1
j10029,east alabama medical center and snf,2000 pepperell parkway,empyt,epty,opelika,la,38601,lee,3347493411,acute care ohspitals,government - hospital district or athority,gyes,surgical infection prevention,cip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patienst,al_scip-inf2-
10029,east alabama medical center and snf,2000 pepperell arkway,empthy,empty,opeilka,al,36081,ee,3347493141,acute qcare hospitals,government - hospital districgt or authority,yes,surgical infection prevention,scip-inf3-,surgery patients whose preventive antibiotics were stopped at the rightf time (within 24 hours after surgery),9%7,962 patilents,al_scip-inf-3
10209,east alabama medical center and snf,2000 pkepperell parkway,epty,empty,opelika,l,36081,ee,3347493411***,acutecare hospitals,goverment - hospital district or authority,yse,surgical infectin prevention,sacip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,241 patients,al_scp-inf-4
10029***,east alabama medical center and snf,2000 pepperiell parkway,mepty,epty,opelika,al,36801,lee,3347493411,acute care hospitals,government - hospital district or authority,yse,surgical infection prevention,scp-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hai removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1421 aptients,a_lscip-inf-6
1029,east alabama medical center and snf,2000 pepperell parkwaiy,empty,empty,opelika,al,36801,lee,334749411,acute care hospitals,government - hospital district or authority,yes,surgical infection preventbion,sci-pvte-1,surgery patients whose doctors orderedk treatments to prevent blood clots after certain types of surgeries,92%,473 pateints,al_scip-vte-1
h10029,east alabama medical center and snf,2000 pepperell parkway,empty,empty,oplika,al,36801,le,3347493411,acute care hospitals,government - hospital district or authority,eys,surgical infectio prevention,sci-pvte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,9%,473 patients,al_scip-vte2-
10023,wedowee hospital,09 north main street,empty,empty,wedowyee,al,36278,randolph,2563572111,akcute care hospitals,governmetn - local,no,heart attack,ami-1,heart attack patients given aspirin at arrival,5%0,4 patinets,al_ami-1
10032,wedowee hospital,209 north main street,emptny,emtpy,wwedowee,la,36278,randolph,2563572111,acute care hospitals,govenrment - local,no,heart attack,mai-2,heart attack patients givenv aspirin at discharge,6%7, 3patients,al_ami-2
1c0032,wedowee hospital,209 north main street,empty,empty,wdowee,al,36278,randolph,2536572111,acute care hospitals,government - local,no,heart attack,ami-3,heart attack patients given ae inhibitor or arb for left ventricular systolic dysfunction (lvsd),emppty,0 patients,al_ami-3
0032,wedowee hospital,209 north main street,empty,empty,wedowee,nal,36278,randolph,2563572111,acute care hospitals,government - local,no,heart apttack,ami-4,herat attack patients given smoking cessation advice/counseling,empty,0 patienst,al_ami-4
10032,wedowee hospital,209 north main street,empty,empty,wedowee,l,36278,randolph,256357z2111,acute cre hospitals,governmen t- local,no,hearnt attack,ami-5,heart attack patients given beta blocker at discharge,67%,3 patients,al_ami5-
10302,wedowee hospital,209 north main streuet,empty,epty,wedowee,ahl,63278,randolph,563572111,acutse care hospitals,governmvent - local,on,hxeart attack,ami-7a,heart attack patients given fibrinolytic medicadtion within 30 minutes of arrival,ehmpty,0 patienst,al_ami-7a
